system:index,date,u_component_of_wind_10m,v_component_of_wind_10m,.geo
20070418,2007-04-18,-0.7016752064141146,1.4907481496359927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070419,2007-04-19,-0.30239391696468465,0.9562329487206057,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070420,2007-04-20,0.17636626421472215,1.0109506241372557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070421,2007-04-21,0.5966802061085102,-0.5830104203731316,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070422,2007-04-22,1.3121623609314934,0.5247357985555341,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070423,2007-04-23,1.2590263416027445,-1.4731721589950637,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070424,2007-04-24,0.8264581289619499,-0.45297926956675677,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070425,2007-04-25,-0.3208311734147272,1.2830339534194237,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070426,2007-04-26,-0.9883075061982843,1.8555218215842846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070427,2007-04-27,-0.4734040683697749,1.1921267741961368,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070428,2007-04-28,-0.5767061778806523,1.5500369126567208,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070429,2007-04-29,-0.4425448267413872,1.1689305980697267,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070430,2007-04-30,-0.046712034375859204,1.613451547009521,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070501,2007-05-01,-0.19618904555339153,0.7945946576948077,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070502,2007-05-02,-1.004163450758771,0.73786114815174,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070503,2007-05-03,-0.41391472378222455,1.6414768712322658,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070504,2007-05-04,-0.15165441046192019,0.8529736349754432,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070505,2007-05-05,-0.2905296391277928,1.044902527479835,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070506,2007-05-06,1.1568659087218365,0.8177122580173422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070507,2007-05-07,3.5659586286532194,0.6242785761435405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070508,2007-05-08,3.039162869794314,-0.4987392042793111,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070509,2007-05-09,3.067996031801186,-0.948972144464598,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070510,2007-05-10,3.0995460075360333,-1.1683045573248916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070511,2007-05-11,2.3477321574261985,-0.49383423590074915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070512,2007-05-12,2.4550711584102447,-2.084445100255361,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070513,2007-05-13,1.5995536440834182,-2.8345785410945274,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070514,2007-05-14,2.649736438302285,-2.5584531000247055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070515,2007-05-15,3.649631165252086,-1.4282438070000512,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070516,2007-05-16,3.432223658615555,-0.7605207813367781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070517,2007-05-17,2.8885313369254972,-0.7774689126806508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070518,2007-05-18,3.1637506889916454,-0.43745554031619743,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070519,2007-05-19,2.7910905695194046,-1.1601983910608873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070520,2007-05-20,3.38469495110617,-1.5522247399598565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070521,2007-05-21,3.7334260825443844,-0.9698396263078576,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070522,2007-05-22,3.545951162972183,-0.49710503924211996,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070523,2007-05-23,1.947350740455919,-0.7325591265278508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070524,2007-05-24,2.701642331201857,0.9841182911291886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070525,2007-05-25,2.4742294683577883,0.8157754458094537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070526,2007-05-26,2.6896332520992394,0.46529549107358886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070527,2007-05-27,3.186691682328814,-0.23171359424049837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070528,2007-05-28,3.641359161025557,0.12641081902785986,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070529,2007-05-29,2.4869061896063727,-0.22643129677104087,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070530,2007-05-30,1.2171203711248881,0.4520350111135699,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070531,2007-05-31,0.88239987463412,0.6933674005004572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070601,2007-06-01,1.3105388003269756,0.5839678907711648,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070602,2007-06-02,2.657622548840643,0.008895338359010818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070603,2007-06-03,2.664517340829713,-0.5052053779274644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070604,2007-06-04,2.231329634879823,-1.0785732328066369,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070605,2007-06-05,1.7113742617227452,-1.1502610418729229,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070606,2007-06-06,2.6629771844001877,-1.0520287374441002,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070607,2007-06-07,3.6464264456665516,-0.9398908249488809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070608,2007-06-08,2.676913218324245,0.17067811739355807,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070609,2007-06-09,3.2841671907463152,-0.12232677423303466,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070610,2007-06-10,4.176354983075563,0.2665695252844977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070611,2007-06-11,3.5757770543363567,0.15973864224645268,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070612,2007-06-12,2.234921474497321,0.5362282118098636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070613,2007-06-13,1.7570118407321513,1.1000936123517349,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070614,2007-06-14,1.6629867910029088,1.7243152851429013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070615,2007-06-15,0.9839040113607767,2.0820168921445337,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070616,2007-06-16,2.335797005733425,2.5871830516678282,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070617,2007-06-17,4.307508956850048,1.1990231581210578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070618,2007-06-18,4.689216841627719,0.3456783772710339,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070619,2007-06-19,3.9586991418299866,-0.26145072585667406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070620,2007-06-20,3.6752301675537464,-0.5779382574102427,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070621,2007-06-21,2.806880159583499,-2.008107874620864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070622,2007-06-22,0.3134900253925138,-3.119829793690803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070623,2007-06-23,2.455720046746219,5.207934674609738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070624,2007-06-24,5.02007121592874,2.467779977196745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070625,2007-06-25,5.453032918563634,0.40544879931397676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070626,2007-06-26,5.473731150830392,-1.0091100172418537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070627,2007-06-27,6.418597002960747,-1.284787082681392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070628,2007-06-28,5.622828405648533,0.24967954118945557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070629,2007-06-29,6.543763931891005,1.7116495903702937,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070630,2007-06-30,6.494028362629851,2.5039091747363433,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070701,2007-07-01,5.592866737650455,3.403543261880188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070702,2007-07-02,6.271409262971315,2.331496346657005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070703,2007-07-03,6.9236418457563325,1.5244382193236312,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070704,2007-07-04,6.453076494712503,0.98359636991079,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070705,2007-07-05,7.149143447117245,0.5805166969995128,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070706,2007-07-06,7.205599335029207,0.2830743711918664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070707,2007-07-07,6.930370942830045,0.7302040276793057,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070708,2007-07-08,6.208314141454003,1.7557729651090574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070709,2007-07-09,5.696456484538498,1.4852924383797443,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070710,2007-07-10,5.464416206691854,1.3254694390870168,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070711,2007-07-11,5.148734542582296,0.6819415735761631,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070712,2007-07-12,5.633952474859702,0.26204326019115964,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070713,2007-07-13,5.80034086456123,0.24049135353677226,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070714,2007-07-14,5.57337075212836,0.32663953578649135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070715,2007-07-15,4.7304858992357675,0.7885048577081358,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070716,2007-07-16,4.206638038781803,0.6620698553000116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070717,2007-07-17,4.376574819272804,0.3552192949143667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070718,2007-07-18,3.2941732685974983,0.3333210715575719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070719,2007-07-19,2.8838804980070205,0.5070415860817101,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070720,2007-07-20,2.539508469408067,0.46575468346210114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070721,2007-07-21,2.5373845349626842,0.5935551782931744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070722,2007-07-22,1.5371699664672787,0.34519930300431834,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070723,2007-07-23,0.3139938882902756,1.0424367228002949,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070724,2007-07-24,-1.0977967839516733,2.140433767332753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070725,2007-07-25,-0.6046587303995907,1.7940304996318346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070726,2007-07-26,0.23561535827093338,1.7061537064676429,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070727,2007-07-27,2.065095772299088,1.094830374978527,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070728,2007-07-28,2.913898339584084,0.5916417078592565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070729,2007-07-29,3.1005821926622863,-0.17177304301024865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070730,2007-07-30,1.7409254494499145,-0.24889126951807755,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070731,2007-07-31,1.1663749943372683,0.4735912938136992,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070801,2007-08-01,2.929420870506185,-0.13404818002532912,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070802,2007-08-02,3.8609036775801475,0.7470903428148542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070803,2007-08-03,5.0911947691697454,1.1813768159350213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070804,2007-08-04,6.321263505109191,1.2721275427885301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070805,2007-08-05,6.361040291740566,0.7936124108967794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070806,2007-08-06,7.229929001597543,0.44948552337549086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070807,2007-08-07,7.048037286364196,1.8406212276549256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070808,2007-08-08,6.104894809703572,2.1196341170256865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070809,2007-08-09,5.679147499075259,0.9784683951692823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070810,2007-08-10,5.237811687322239,-0.3944489093420064,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070811,2007-08-11,5.42455003437639,-0.47946122421619564,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070812,2007-08-12,5.2617623802456395,-0.058329726980201356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070813,2007-08-13,5.5748499605075095,0.11654174882362213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070814,2007-08-14,5.14033421960518,-0.0029534612335854007,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070815,2007-08-15,4.3434949304924535,-0.4296424255547666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070816,2007-08-16,3.984453083722197,-0.36937461791373705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070817,2007-08-17,4.180512475452794,-0.6988324233687122,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070818,2007-08-18,4.59303602311376,-0.9646204456643311,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070819,2007-08-19,4.7427609544850995,-0.8200961349010374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070820,2007-08-20,4.507673891941401,-0.3889438093047187,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070821,2007-08-21,3.3529571204860606,0.025463005096556055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070822,2007-08-22,3.203442172205952,0.05714820051782016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070823,2007-08-23,2.8210764625498785,-0.8485133453996847,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070824,2007-08-24,1.3998483443542658,-1.036018922312161,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070825,2007-08-25,0.49782170970825723,-0.6990671327982151,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070826,2007-08-26,1.465329535565764,1.1905051466607255,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070827,2007-08-27,2.6978238615732764,0.7788249375229159,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070828,2007-08-28,2.5467318083651658,0.878775231154102,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070829,2007-08-29,2.724412077100468,0.7304802259352493,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070830,2007-08-30,3.8345212830830553,0.20042905487835364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070831,2007-08-31,4.167932093073099,-0.3438479560516695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070901,2007-09-01,4.309488109289427,-0.1327607583997646,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070902,2007-09-02,3.7724730002873024,0.5085823969643837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070903,2007-09-03,4.709609569293801,1.2669714405673853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070904,2007-09-04,4.629438225288516,1.0062440968964557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070905,2007-09-05,5.203219949122052,0.41762417395820345,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070906,2007-09-06,5.224977963069779,1.0478158321642501,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070907,2007-09-07,4.2167669606990055,1.1838247755963769,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070908,2007-09-08,2.930925602154372,0.4707834332370482,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070909,2007-09-09,1.4185565685314239,0.45903093945455703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070910,2007-09-10,0.5330018109576005,0.24320080203245167,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070911,2007-09-11,0.6896818849459827,0.4461924250159637,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070912,2007-09-12,1.3735531921749136,-0.45573648306913406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070913,2007-09-13,1.9922518672212188,-1.1377606981868291,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070914,2007-09-14,2.5963083366795585,-1.9627194655415618,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070915,2007-09-15,2.598505319024988,-2.348554649301635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070916,2007-09-16,1.7530443327247116,-2.119178696523278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070917,2007-09-17,1.594532690314859,-2.2474170010432637,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070918,2007-09-18,0.04712866224119938,-0.8405710267168236,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070919,2007-09-19,2.8292232111119384,-0.7998255774208464,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070920,2007-09-20,4.229570257870201,-0.7460951115278136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070921,2007-09-21,4.43383560057211,-0.794347881318755,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070922,2007-09-22,5.137078713103745,-0.28467423004999876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070923,2007-09-23,5.697972938736493,0.45028981670948476,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070924,2007-09-24,4.461200690136021,1.9078466369852203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070925,2007-09-25,3.373816405332537,1.8204652002368193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070926,2007-09-26,3.2327671922614036,0.7848589634738677,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070927,2007-09-27,3.1432676376371758,1.097075812864338,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070928,2007-09-28,3.1495983470242437,1.0707304428201172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070929,2007-09-29,2.702898862264316,-0.25938226757032096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070930,2007-09-30,1.7092713519301828,-2.2283643524234513,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071001,2007-10-01,2.3253822069952146,-1.3941900722384115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071002,2007-10-02,1.993099414807368,-2.0939121709170703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071003,2007-10-03,1.588318121602642,-2.272213469578599,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071004,2007-10-04,1.4132801192183366,-2.0601757009875445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071005,2007-10-05,1.4230581850737793,-2.608069569984706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071006,2007-10-06,2.659969698788868,-2.0235956870415244,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071007,2007-10-07,1.6951327885926009,-1.663130719305689,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071008,2007-10-08,1.443825058260399,-1.7911075243829397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071009,2007-10-09,0.7844061118532468,-1.7470540371047405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071010,2007-10-10,-1.2061518982489725,-0.8348225858580204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071011,2007-10-11,-1.372723622231149,-0.22924230193996448,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071012,2007-10-12,-1.409192167272277,-1.3485678751862709,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071013,2007-10-13,-1.190112628070742,-1.5243210179962388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071014,2007-10-14,-1.3116845771591068,-1.0072239506321985,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071015,2007-10-15,-1.0494115646593112,-1.1490241384493647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071016,2007-10-16,-1.053995578387085,-0.3032736916729948,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071017,2007-10-17,-1.5860453856968786,0.21306679776895857,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071018,2007-10-18,-1.558638210745144,-0.7836956070789307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071019,2007-10-19,-1.524813752006351,-0.1466001439929376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071020,2007-10-20,-1.0151741462778614,0.13236164137186482,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071021,2007-10-21,-1.7050051260572698,-0.2743403905083466,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071022,2007-10-22,-1.5343052881440236,0.19452316215081808,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071023,2007-10-23,-2.208234498435821,0.16546992359388954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071024,2007-10-24,-2.3869456083477814,0.33641418477754664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071025,2007-10-25,-2.4846121428540906,0.04695748211895505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071026,2007-10-26,-1.94714889802944,0.11936798428443356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071027,2007-10-27,-1.7137600301492468,-0.6808286921167371,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071028,2007-10-28,-1.414138220630706,-1.1037124813034314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071029,2007-10-29,-1.6231873124676046,-1.1544316843178326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071030,2007-10-30,0.004321563753341335,-1.2712037908962526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071031,2007-10-31,-1.6867518660833327,-0.37505142420386633,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071101,2007-11-01,-2.7209331097714684,0.8755940003519374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071102,2007-11-02,-1.7993444547899298,1.1007158217573247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071103,2007-11-03,-1.9024807359764364,0.9175476548105361,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071104,2007-11-04,-1.9541093767825988,0.45679918344791315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071105,2007-11-05,-0.5360641229142254,0.11336348910731543,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071106,2007-11-06,-1.2093501179288195,-0.7908900987456717,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071107,2007-11-07,-1.1343886698908505,-0.7218896645510288,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071108,2007-11-08,-1.1818458999493253,-0.281647713993656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071109,2007-11-09,-0.9300085916031318,0.3561125380884572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071110,2007-11-10,-1.0708291193712969,-0.02985736233679061,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071111,2007-11-11,-1.128871104285998,-0.4607883366399027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071112,2007-11-12,-1.4092331079648097,-1.2709070036742012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071113,2007-11-13,-1.3267286395073548,-2.1929862735215035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071114,2007-11-14,-1.7748882122658518,-2.346968125341296,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071115,2007-11-15,-1.5296755655773138,-2.428924374274599,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071116,2007-11-16,-1.543201770080697,-2.4252538398293826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071117,2007-11-17,-1.8729273722446877,-1.2487891339851085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071118,2007-11-18,-1.7146910950314884,-0.0029557280777768964,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071119,2007-11-19,-1.9440407058832585,-0.21762922123518014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071120,2007-11-20,-1.5611307566262989,-2.2990510724562037,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071121,2007-11-21,-1.2698849270154609,-2.5472185694744303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071122,2007-11-22,-1.7515874646270553,-2.3889808002550694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071123,2007-11-23,-1.473485384228902,-2.443896010108897,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071124,2007-11-24,-1.8300875361708129,-2.0511833360838003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071125,2007-11-25,-2.039984065943238,-1.358514171197238,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071126,2007-11-26,-1.7267042287434495,-0.9131092433043818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071127,2007-11-27,-1.146728842987349,-0.46463115736168464,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071128,2007-11-28,-1.0398169943681554,-0.7768248361251487,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071129,2007-11-29,-2.007881173584571,-1.0304773001561112,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071130,2007-11-30,-2.231124120150889,0.9454086179516185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071201,2007-12-01,-2.0746270404159466,1.2483836101860106,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071202,2007-12-02,-2.166413555341043,1.453205156752154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071203,2007-12-03,-1.8713957582700347,0.10330602952069215,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071204,2007-12-04,-2.560948586327163,-0.14235664147500274,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071205,2007-12-05,-2.905689257145661,0.46268492090749663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071206,2007-12-06,-2.236084968766857,-0.5740862184510203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071207,2007-12-07,-1.1850290220972635,-0.45476479782472673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071208,2007-12-08,-1.186394366502468,-0.5921444964693329,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071209,2007-12-09,-1.796397626639246,0.08269154338344444,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071210,2007-12-10,-1.1527685222654611,0.08834395296436526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071211,2007-12-11,-1.6235944361750085,1.0666436932491843,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071212,2007-12-12,-1.9853597636461067,0.9152914417888283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071213,2007-12-13,-2.049198698914377,0.808219826809095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071214,2007-12-14,-2.1470066899864,0.5332617175687198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071215,2007-12-15,-2.5448392971801477,0.6575960899019591,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071216,2007-12-16,-2.5451757001474817,-0.03764295144692216,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071217,2007-12-17,-2.8635205088276727,-1.6528908007972516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071218,2007-12-18,-2.5352911275762726,-1.5609521226922545,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071219,2007-12-19,-2.663983040836693,0.16948624035533147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071220,2007-12-20,-2.0405990046319116,0.8794492937096996,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071221,2007-12-21,-1.7966998862841357,-0.4133838544576124,"{""type"":""MultiPoint"",""coordinates"":[]}"
