system:index,date,u_component_of_wind_10m,v_component_of_wind_10m,.geo
20080408,2008-04-08,-0.6556422752771172,-0.2822236551166265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080409,2008-04-09,-0.8477392698082757,0.08346055223423245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080410,2008-04-10,0.2120467161266815,-0.4903454143627689,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080411,2008-04-11,-0.11645290817492808,-0.8715239423400755,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080412,2008-04-12,0.6352255455625603,-1.248309931085624,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080413,2008-04-13,1.4556542794855987,-1.338957754651313,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080414,2008-04-14,1.200457035641854,-1.549363569697229,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080415,2008-04-15,1.5398358383165742,-1.3866136258970634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080416,2008-04-16,1.6935638770471562,-1.2969780325624238,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080417,2008-04-17,1.4240558073652414,-1.1384636009177034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080418,2008-04-18,2.076925899632748,-0.9860499097144324,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080419,2008-04-19,1.8664815522702023,-1.474931751095397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080420,2008-04-20,1.0653157923057415,-1.403253301223302,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080421,2008-04-21,0.6480512698247074,-2.0481448341023794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080422,2008-04-22,0.8985065673924585,-1.34317588747019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080423,2008-04-23,0.6876975415742109,-2.0226199890370236,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080424,2008-04-24,1.1872575159778502,-0.7476435250285166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080425,2008-04-25,1.5629260186674971,-0.10533862735906079,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080426,2008-04-26,1.8322787607903341,-0.5929426051209086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080427,2008-04-27,2.3629857461494677,-0.8583634535385084,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080428,2008-04-28,3.217195773756371,-1.0699290982030256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080429,2008-04-29,2.921518762419773,-1.2623704232525352,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080430,2008-04-30,2.4023863047822926,-1.7129135561216169,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080501,2008-05-01,2.759703450838727,-1.4509003706924721,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080502,2008-05-02,3.8299706072237187,-1.171029266487342,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080503,2008-05-03,3.780205827763379,-0.9657176543980817,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080504,2008-05-04,3.6401234085044076,-0.9024541682303729,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080505,2008-05-05,3.7716454753678463,-0.7854856393152195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080506,2008-05-06,3.8197141243384793,-0.9050776127410739,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080507,2008-05-07,3.3124828459521467,-0.8879526303475647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080508,2008-05-08,3.0010593210148704,-1.1292257371915213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080509,2008-05-09,3.3136934443790165,-1.2307851882771599,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080510,2008-05-10,3.0079918403437174,-1.5527138789375134,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080511,2008-05-11,3.2900587175563634,-1.4648077204066687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080512,2008-05-12,3.5602434625176547,-1.3514581344699619,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080513,2008-05-13,3.3808425892625027,-1.3976900646144461,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080514,2008-05-14,3.7007455639913838,-1.379579570581824,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080515,2008-05-15,3.834438499230753,-1.1933090328790505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080516,2008-05-16,3.859975237708689,-0.9615462601728004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080517,2008-05-17,4.215663020127499,-0.7662643044517199,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080518,2008-05-18,4.12191307511831,0.15759008935978583,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080519,2008-05-19,3.7200042381085385,0.4939568790944634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080520,2008-05-20,3.5987186033110627,0.23521802609136414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080521,2008-05-21,3.735202946193715,0.09935575930730552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080522,2008-05-22,3.3167461533963576,-0.2398930574882264,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080523,2008-05-23,3.056331993329444,-0.40287651014758474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080524,2008-05-24,3.1724187561685597,-0.7572065570214772,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080525,2008-05-25,3.027627094735542,-0.9254390303054115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080526,2008-05-26,3.027181330658292,-1.4165912032936518,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080527,2008-05-27,3.177417407962098,-1.9057435548516233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080528,2008-05-28,3.3078801389676817,-1.5875145210205555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080529,2008-05-29,3.6998603651499216,-0.8192126273720681,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080530,2008-05-30,3.8331187164224785,-0.7666588471515898,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080531,2008-05-31,3.834161322286349,-0.714905119705079,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080601,2008-06-01,3.6928901465057233,-0.7540233115446325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080602,2008-06-02,2.9234773785924166,-0.6327935962689145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080603,2008-06-03,2.5221164802551734,-0.1427193188810681,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080604,2008-06-04,1.493556088938002,0.7201480540751096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080605,2008-06-05,2.624248751338096,2.2835093314551864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080606,2008-06-06,3.0766824671788062,2.24625039612407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080607,2008-06-07,2.707017870717516,1.5216915421429853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080608,2008-06-08,3.091140985493763,2.6303146063600042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080609,2008-06-09,3.687365078792843,3.2358799367103592,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080610,2008-06-10,3.131437563512009,2.142898340630717,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080611,2008-06-11,3.161477734943619,1.7769715605060319,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080612,2008-06-12,3.36899413531586,1.488348586916424,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080613,2008-06-13,4.112928268640001,2.2667917856597772,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080614,2008-06-14,5.621531498035206,2.591729511191696,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080615,2008-06-15,5.4149053807543135,2.0034903977638985,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080616,2008-06-16,4.978833686546393,1.9615734158626639,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080617,2008-06-17,5.443278503283353,1.8869517791619754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080618,2008-06-18,5.644040068844442,1.441061214825965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080619,2008-06-19,4.663202791721765,1.39892409561203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080620,2008-06-20,4.419786173563083,0.9567589702691472,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080621,2008-06-21,4.17496247839123,0.6869670460117409,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080622,2008-06-22,4.203703663734747,0.6181590173797817,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080623,2008-06-23,4.204499126783694,0.6899405376574701,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080624,2008-06-24,4.323812248656746,0.615418009370745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080625,2008-06-25,3.9577207331171302,0.818084854762543,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080626,2008-06-26,3.636393366958357,1.1092595021718317,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080627,2008-06-27,3.7472168131128307,1.6954395876762358,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080628,2008-06-28,3.8961138793005503,2.3315878600136117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080629,2008-06-29,4.28685554122884,2.4266067072488893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080630,2008-06-30,4.4838247367227595,1.8721798107615102,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080701,2008-07-01,4.8426727969793815,1.510488337749809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080702,2008-07-02,4.865562919872224,1.2604506920452079,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080703,2008-07-03,4.5094622994966205,1.1490596529855026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080704,2008-07-04,4.493567401445814,1.2918080587658995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080705,2008-07-05,4.6071309920354215,1.51515526569921,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080706,2008-07-06,5.2061681241728035,1.3549041590328896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080707,2008-07-07,5.055396987299612,1.004070718546215,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080708,2008-07-08,4.7869927137212285,0.5852461269330049,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080709,2008-07-09,4.496690459155172,0.6726699667446282,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080710,2008-07-10,4.405366372164631,1.2734640586474493,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080711,2008-07-11,4.104380736695139,1.840489005760656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080712,2008-07-12,4.219264420103179,2.0542685159076255,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080713,2008-07-13,3.858095733995061,1.3870643275533943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080714,2008-07-14,3.5994879152613373,0.9454799671024049,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080715,2008-07-15,3.47301171241884,0.5059703497562598,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080716,2008-07-16,3.585650854658041,0.34784039991264093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080717,2008-07-17,3.546119062570379,0.39931679116238156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080718,2008-07-18,3.528416568061925,0.18948732459646567,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080719,2008-07-19,3.452583589932062,0.42911548065419086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080720,2008-07-20,2.8560606773102273,0.4301791655285419,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080721,2008-07-21,3.0802855119247146,0.4725170169608572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080722,2008-07-22,2.9211350955503494,0.28511425355661196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080723,2008-07-23,2.855574048011539,0.37346434343248663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080724,2008-07-24,2.9250604774095574,0.5662079447287949,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080725,2008-07-25,3.456542754263469,0.7158060978890725,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080726,2008-07-26,3.977755257876952,0.7605145590318213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080727,2008-07-27,4.271296409437695,0.2092454232022397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080728,2008-07-28,4.783753071325397,0.7547521218713608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080729,2008-07-29,4.839690799619493,1.3542182568245678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080730,2008-07-30,4.203870592347526,1.4245570132954963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080731,2008-07-31,4.151283155175176,1.2146701365298294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080801,2008-08-01,3.954831512687168,0.9939538549350335,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080802,2008-08-02,4.255810904309516,0.7002918421246563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080803,2008-08-03,4.11396184421368,0.2706487464281954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080804,2008-08-04,3.7084850983142448,-0.0750614723586265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080805,2008-08-05,3.4540010236177516,0.3124771268907869,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080806,2008-08-06,3.9651432142631693,0.21920302045769355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080807,2008-08-07,4.525051951309175,0.36337056802898604,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080808,2008-08-08,5.691149115698406,0.24368282531988442,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080809,2008-08-09,6.157832938295747,-0.09874006028800958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080810,2008-08-10,5.896549911363974,0.2606985216536766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080811,2008-08-11,6.181696889204105,1.1856676622637763,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080812,2008-08-12,5.508295154523677,1.7280237050183527,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080813,2008-08-13,4.566640936949791,1.125515582510466,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080814,2008-08-14,4.447535038377164,0.6323390933575592,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080815,2008-08-15,4.347924255092785,0.6392317760854481,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080816,2008-08-16,3.6069196889692674,0.6828534798442468,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080817,2008-08-17,3.2357508103550967,0.5310572644758779,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080818,2008-08-18,3.108230040987789,0.009876088781473088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080819,2008-08-19,2.869415819306954,0.11157986252799863,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080820,2008-08-20,2.9054492801558833,-0.20763333091322783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080821,2008-08-21,3.2127718717461944,-0.00814215703022676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080822,2008-08-22,3.0515829388646303,0.03609788369337339,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080823,2008-08-23,2.744293318742622,-0.10087064556898874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080824,2008-08-24,2.3988369676442565,-0.5645849872856775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080825,2008-08-25,2.1867502255263287,-0.4205535837946083,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080826,2008-08-26,2.045514521479304,0.012253805624476399,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080827,2008-08-27,2.055559253096483,0.061383536119325545,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080828,2008-08-28,1.6768351770632741,-0.18673395259766698,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080829,2008-08-29,1.5133611256886381,-0.16030593079025302,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080830,2008-08-30,1.3749686039499662,-0.4541847025296981,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080831,2008-08-31,0.23244964236405552,-0.8146220370302963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080901,2008-09-01,-0.2767754905139366,-0.3496080181505171,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080902,2008-09-02,-0.40506474957892524,-0.1398549276819954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080903,2008-09-03,0.13826112531520665,0.31397937845837876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080904,2008-09-04,0.6807161906870485,0.2699211067769354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080905,2008-09-05,1.6764195681156397,0.04909363576014043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080906,2008-09-06,1.6963470072036,-0.09498429390368565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080907,2008-09-07,1.6163328426165278,-0.5446099019598456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080908,2008-09-08,2.0628837449909816,-0.654428834783118,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080909,2008-09-09,0.19708276481061604,-0.9294649440365166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080910,2008-09-10,0.7695078843291412,-1.1330749929083517,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080911,2008-09-11,-0.6417039735074604,-0.6772507116645674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080912,2008-09-12,2.7106773725471505,1.860324634503201,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080913,2008-09-13,2.692052370321435,3.099842730258342,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080914,2008-09-14,3.352943654525746,3.5304072123829204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080915,2008-09-15,3.5937814322068458,1.7842354356659815,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080916,2008-09-16,4.548849192517341,1.5496093672373283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080917,2008-09-17,4.811529168262156,0.7335306583226241,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080918,2008-09-18,4.763032286100043,1.2604717663679186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080919,2008-09-19,3.4333332049381933,1.5564878946400416,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080920,2008-09-20,2.667360073969059,0.7311878672863805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080921,2008-09-21,2.489597587759247,-0.058091605556131666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080922,2008-09-22,2.313309780370718,-0.27742260723636597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080923,2008-09-23,1.6749403796860751,-0.8088924188534787,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080924,2008-09-24,1.2427318853647122,-0.9807304321241882,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080925,2008-09-25,2.0792180108091634,-0.6002701020235862,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080926,2008-09-26,2.3682066325134166,-0.6930256603867916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080927,2008-09-27,2.0791123649037084,-0.43484173370734247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080928,2008-09-28,1.7426516842236752,-0.8410631064594599,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080929,2008-09-29,1.383581910955535,-0.9800273006435195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080930,2008-09-30,1.1390385340722362,-1.02016091076766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081001,2008-10-01,1.6016506727014674,-0.6773538610160088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081002,2008-10-02,1.1447896202986239,-1.0759089830166355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081003,2008-10-03,0.16533341914618213,-0.732189179531539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081004,2008-10-04,-0.15487471990404425,0.18518996941346505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081005,2008-10-05,1.091491924399413,0.041809228908254406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081006,2008-10-06,1.442734804370693,-0.45208906382370156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081007,2008-10-07,0.9618833115307254,-0.14825945435336352,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081008,2008-10-08,0.9215428473668736,-0.6476718942346756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081009,2008-10-09,-0.19002791777815944,-0.7168401194537488,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081010,2008-10-10,-1.2617016291432959,-0.4967394641263009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081011,2008-10-11,-1.941352101292403,-0.09211447204871616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081012,2008-10-12,-1.8790651860001713,-0.4901846406047577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081013,2008-10-13,-1.8436274473449574,-0.9585172437505632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081014,2008-10-14,-1.9344258584055838,-0.8513338851277358,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081015,2008-10-15,-2.54654832053408,-0.4536021860712616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081016,2008-10-16,-2.482426578367026,-0.5674638350130129,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081017,2008-10-17,-2.6389624958687485,-0.6129930558918754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081018,2008-10-18,-2.886799149626737,-0.4153596768168463,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081019,2008-10-19,-2.62508624505013,-0.5282703632846669,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081020,2008-10-20,-2.1718166599482376,-1.1099122600011495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081021,2008-10-21,-2.1473008080500207,-1.3612091623229525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081022,2008-10-22,-2.2670999664112674,-1.4303587733676613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081023,2008-10-23,-2.6234502857184117,-1.6294880389117385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081024,2008-10-24,-2.5881983923154523,-1.6418363514959466,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081025,2008-10-25,-1.588081358312554,-1.4504003959154939,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081026,2008-10-26,0.09011656042000533,-1.2147576741562367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081027,2008-10-27,0.5043432701822363,-1.115835424349405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081028,2008-10-28,-0.237456710069929,-0.6737931911040105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081029,2008-10-29,-0.5928579569865513,-0.361777539196855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081030,2008-10-30,-1.0875401289758684,-0.9133166961729783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081031,2008-10-31,-1.039905508850666,-0.9408825047829572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081101,2008-11-01,-1.2476700303423405,-0.9312131506921835,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081102,2008-11-02,-1.1494587845359656,-1.1393120665744971,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081103,2008-11-03,-1.536517648404577,-1.1161278334177767,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081104,2008-11-04,-1.1582412018789612,-1.1423715119405258,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081105,2008-11-05,-0.40995596321127664,-0.8410632184039791,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081106,2008-11-06,-1.6446741530140105,-0.4627005546314396,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081107,2008-11-07,-1.8672636540561,-0.22629012418133487,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081108,2008-11-08,-1.1710990802355035,-0.3651034731965259,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081109,2008-11-09,-1.667389608308011,-0.31547733864581806,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081110,2008-11-10,-1.7448733644359997,-0.18564968601520448,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081111,2008-11-11,-0.7227311752112003,0.14766464745621244,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081112,2008-11-12,0.02923031999531363,-0.6468754943287783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081113,2008-11-13,-0.06820921712129936,-0.30029622571095616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081114,2008-11-14,-0.29752323376859624,-0.7543684806233104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081115,2008-11-15,-1.9480535596217623,-1.2667795686569594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081116,2008-11-16,-2.289712132722118,-1.9801162183609904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081117,2008-11-17,-2.9206838945241853,1.2362187806785085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081118,2008-11-18,-1.351529348949236,1.4386256247721365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081119,2008-11-19,-0.7903482796296066,0.5624500952056327,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081120,2008-11-20,-1.2667307830229517,-0.04059451627846513,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081121,2008-11-21,-1.777722730847028,-0.48709932455653526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081122,2008-11-22,-2.591722752082271,-0.28208230201149304,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081123,2008-11-23,-2.4759635967313054,-0.3044326065952248,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081124,2008-11-24,-1.570162094523269,-0.5009409100077311,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081125,2008-11-25,-2.312481162437884,-0.5087733717815766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081126,2008-11-26,-2.9952472070582505,-0.6532916365526227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081127,2008-11-27,-3.336906568753225,-0.9438240627857726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081128,2008-11-28,-4.766076909984634,-0.7843387927813424,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081129,2008-11-29,-3.7150834103355965,0.33263532127391404,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081130,2008-11-30,-2.017150335597962,1.2398654222453458,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081201,2008-12-01,-0.8103505361790939,0.5894188638533951,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081202,2008-12-02,-0.5556490394980497,0.2191353046939945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081203,2008-12-03,-0.7477318933715863,-0.13387008072404238,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081204,2008-12-04,-1.6241330866834882,0.26026313253418487,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081205,2008-12-05,-2.073244165156979,-0.35273032608233673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081206,2008-12-06,-1.9727728404399651,0.1666919786592951,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081207,2008-12-07,-1.4109246658605101,0.40296608612807544,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081208,2008-12-08,-1.1594984808358644,0.4990049916514839,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081209,2008-12-09,-0.9300680482237323,0.32177017487106474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081210,2008-12-10,-0.8770361444047086,0.5178784335302002,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081211,2008-12-11,-0.3943756630741302,0.5520357263913866,"{""type"":""MultiPoint"",""coordinates"":[]}"
