system:index,date,u_component_of_wind_10m,v_component_of_wind_10m,.geo
20070307,2007-03-07,-1.0811668794777451,1.633925686899838,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070308,2007-03-08,-0.7323553558619055,1.544698789636233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070309,2007-03-09,-1.423085286039606,1.9413587771747594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070310,2007-03-10,-1.7113557432952016,1.5440408981704459,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070311,2007-03-11,-1.9041054681716902,1.606522795828972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070312,2007-03-12,-2.1217784726896207,1.4674064076043891,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070313,2007-03-13,-1.8267178561235955,1.1078626109092589,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070314,2007-03-14,-1.8579784241833668,0.8811905833584516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070315,2007-03-15,-2.269333429419752,0.35910474990777413,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070316,2007-03-16,-2.627516316260863,0.8387633801588565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070317,2007-03-17,-2.446373628975431,0.3207018813622057,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070318,2007-03-18,-2.2020495081105373,0.4707462768770887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070319,2007-03-19,-1.676498029009879,0.38092385471527423,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070320,2007-03-20,-1.6839976325207375,1.2908266398856145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070321,2007-03-21,-0.7116194001919512,1.2274995628473657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070322,2007-03-22,-0.7984589100928188,0.30242638375404457,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070323,2007-03-23,-2.2298043727263566,1.1767584938741136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070324,2007-03-24,-0.6387006172679768,0.3663545341409401,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070325,2007-03-25,-1.3183247916233816,0.8579946022167664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070326,2007-03-26,-1.3470037876299545,1.1893606954851452,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070327,2007-03-27,-1.9296699498039993,1.2690076336355915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070328,2007-03-28,-1.8042037068076815,0.49723125822737824,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070329,2007-03-29,-2.240702102440294,0.660846756289901,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070330,2007-03-30,-2.7870016893434615,0.15709187957796403,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070331,2007-03-31,-1.9177061990291877,1.2417962588885567,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070401,2007-04-01,-1.4664271322851457,0.7858132308227682,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070402,2007-04-02,-1.6445965400601221,0.5365534281454098,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070403,2007-04-03,-2.215314434850491,0.7410658179922245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070404,2007-04-04,-2.9399353992476804,1.0903252690340872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070405,2007-04-05,-2.9990949035164047,0.7926591146976273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070406,2007-04-06,-2.433127619949139,0.8415836354029738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070407,2007-04-07,-2.0795750585036044,0.8505515600038326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070408,2007-04-08,-1.7481598967896228,1.8831022468380751,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070409,2007-04-09,-1.4549636814278069,1.4172647677511454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070410,2007-04-10,-1.2219067295367447,1.4251356971847011,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070411,2007-04-11,-0.5682926686172367,0.7168020680502548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070412,2007-04-12,0.3157059249585409,-0.02525842536604851,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070413,2007-04-13,-0.9976684824859824,0.7161524871964261,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070414,2007-04-14,-1.4614665403898868,0.6506886717832949,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070415,2007-04-15,-1.8448871277504122,0.7090039579585939,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070416,2007-04-16,-1.5686172712961794,0.8264502963662299,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070417,2007-04-17,0.8739994853902193,0.6756203095761157,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070418,2007-04-18,0.1518454785567664,0.05584021782317278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070419,2007-04-19,0.3177435798948211,0.37675402963894095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070420,2007-04-20,0.6152939357913259,0.5064854328894893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070421,2007-04-21,0.5925290341086525,-0.1277829056074392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070422,2007-04-22,0.9282696248874062,-0.19493316562777666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070423,2007-04-23,0.5635381020315557,-0.05238995134913167,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070424,2007-04-24,0.30011853518613546,0.466573949236574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070425,2007-04-25,-0.555334663591543,0.6093795889861078,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070426,2007-04-26,-1.0573289856819799,1.1882607453188394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070427,2007-04-27,-0.7259173385632335,1.4888507647812677,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070428,2007-04-28,-0.4502003462616652,1.097518320345938,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070429,2007-04-29,0.20449392405915753,0.5505883623036956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070430,2007-04-30,-0.08918441074270662,0.27907843205570043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070501,2007-05-01,1.1112729874543046,-1.0586771082331603,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070502,2007-05-02,1.4390571861066668,-0.3539827433207107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070503,2007-05-03,1.8626050024599583,-0.11686001672746021,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070504,2007-05-04,1.118861613272425,-0.4211527107264,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070505,2007-05-05,1.2003169750423823,-0.3089528133100949,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070506,2007-05-06,1.5209844336776919,-0.14809446018910286,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070507,2007-05-07,2.5981080849957325,-0.3050232871417481,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070508,2007-05-08,3.0833685514180615,-0.12971047570876476,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070509,2007-05-09,3.5454581185577725,0.11049626741186018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070510,2007-05-10,3.5333410721676826,-0.2588500767782406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070511,2007-05-11,2.8976124416824875,0.0032658329782382415,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070512,2007-05-12,3.729680227647307,-0.10820356085509042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070513,2007-05-13,3.0958239318148597,-0.4210225695966978,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070514,2007-05-14,3.661754362440297,-0.3919870257460466,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070515,2007-05-15,3.339766915016984,-0.555049040281193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070516,2007-05-16,2.6726832751267784,-0.13722244139495154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070517,2007-05-17,1.9625266504972816,0.772284670809556,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070518,2007-05-18,1.9113102350831217,0.49271603567344346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070519,2007-05-19,2.0682769626875297,-0.26164748595144904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070520,2007-05-20,2.8103071412471397,0.08802496722409058,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070521,2007-05-21,2.3021129027081275,0.22161568188751501,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070522,2007-05-22,2.000106119842894,0.19227901972819506,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070523,2007-05-23,1.3527153106427825,0.03312311775499784,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070524,2007-05-24,1.4150213138006311,0.19245485613935967,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070525,2007-05-25,2.0164104933489972,0.519354787311748,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070526,2007-05-26,2.37850751699484,0.39509895546269846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070527,2007-05-27,2.3735492821758766,0.0886511421326114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070528,2007-05-28,3.3570900556717356,0.6169114209260131,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070529,2007-05-29,2.8906990394714818,0.728403588524483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070530,2007-05-30,2.444228162283706,1.334373145482545,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070531,2007-05-31,2.2229431539095015,1.3114841693391293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070601,2007-06-01,2.101924702532906,1.0490386349983303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070602,2007-06-02,2.6399105041359374,0.02340467433603277,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070603,2007-06-03,2.156703127987277,0.11853417432564836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070604,2007-06-04,1.5176016589656105,-0.3300199669367406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070605,2007-06-05,1.5145872270996248,-1.225495023445727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070606,2007-06-06,2.0248658583942625,-0.9118261258940377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070607,2007-06-07,2.1059059141722036,-1.1163425492511883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070608,2007-06-08,2.2903441400633198,0.4186152148988761,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070609,2007-06-09,3.0920509803406686,0.3479402041116651,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070610,2007-06-10,3.1633061402513722,0.1350594899803936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070611,2007-06-11,2.693789178320558,-0.01773581726857885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070612,2007-06-12,2.376750650589166,0.46658640537306856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070613,2007-06-13,2.929499763790211,0.5524321120878966,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070614,2007-06-14,2.4617082807264574,0.8680505551218394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070615,2007-06-15,3.142697600536956,1.087446136218427,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070616,2007-06-16,4.114823270198179,0.6876783455340565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070617,2007-06-17,3.950788304154225,0.5756366370626997,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070618,2007-06-18,4.464810718431507,0.7277578926082089,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070619,2007-06-19,5.155711710765868,0.018500368118309882,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070620,2007-06-20,4.383032955327814,-0.6233607275243436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070621,2007-06-21,4.926276437567945,-0.08588062981627764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070622,2007-06-22,5.527642658975216,2.420211156515469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070623,2007-06-23,5.28497396477406,2.7837711842619695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070624,2007-06-24,4.638001075117625,1.0017990120820779,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070625,2007-06-25,4.432316742581031,-0.43758646998187295,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070626,2007-06-26,4.53113065859689,-1.1967684834884018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070627,2007-06-27,5.256780027595076,-0.29747487299148745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070628,2007-06-28,5.914767635933109,0.5429132850467704,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070629,2007-06-29,6.120184820328202,1.2159638862157638,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070630,2007-06-30,5.829144370775729,1.721782808347246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070701,2007-07-01,5.667720515276058,2.180446613484089,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070702,2007-07-02,5.453805169499345,1.2383007949229499,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070703,2007-07-03,5.788487733137823,0.6835957742960534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070704,2007-07-04,5.510322043381499,0.4157122326400367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070705,2007-07-05,5.854355378550522,0.26238874208782187,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070706,2007-07-06,6.262242167128794,0.18401724225764393,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070707,2007-07-07,6.254842733747053,0.1707701993818054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070708,2007-07-08,6.123480562947654,0.8793201961816652,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070709,2007-07-09,5.571489495785492,0.5614683075983593,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070710,2007-07-10,5.021256097879244,0.5615969889929708,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070711,2007-07-11,4.525088683654084,0.46608001787030456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070712,2007-07-12,5.036855723295794,0.3588760188901203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070713,2007-07-13,5.282933667431665,-0.14707471844821055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070714,2007-07-14,5.812950099362994,0.2571552798991746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070715,2007-07-15,5.220367482661236,1.1006545014524958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070716,2007-07-16,5.031216851084882,0.5676400066539212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070717,2007-07-17,4.8267697681031745,-0.36306121975784356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070718,2007-07-18,3.253945584603238,-0.3468572706621118,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070719,2007-07-19,2.1956095811251144,0.13765629066558363,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070720,2007-07-20,2.3214164160726067,0.43129710957695866,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070721,2007-07-21,3.208735050012734,-0.19141490211039916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070722,2007-07-22,3.175867298248442,-0.2288913913552451,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070723,2007-07-23,1.8990713926212839,0.31260402439548113,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070724,2007-07-24,0.811132913273262,1.1460409230938102,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070725,2007-07-25,2.2751885374492127,1.3993201273470885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070726,2007-07-26,3.0184641417903677,0.6395820239282258,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070727,2007-07-27,3.5196524428562412,0.3780818815040509,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070728,2007-07-28,3.293797751219114,-0.10896950977389536,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070729,2007-07-29,3.423860243501361,-0.2966482455304555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070730,2007-07-30,3.0315296339531144,-0.0924287425351245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070731,2007-07-31,3.080291629264967,0.3745471620749841,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070801,2007-08-01,3.8042053388518435,0.6016407033697441,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070802,2007-08-02,4.22924244147035,1.2183089708675425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070803,2007-08-03,4.500826831805114,1.0007286517193492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070804,2007-08-04,4.855636324020664,1.0419514146972912,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070805,2007-08-05,5.138336591215349,0.8550441168664024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070806,2007-08-06,5.175280212950503,0.9003210833847242,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070807,2007-08-07,5.602256838702801,0.7855572762521121,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070808,2007-08-08,5.762056471439806,1.0421926830774055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070809,2007-08-09,5.347528929605882,0.21895931853754172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070810,2007-08-10,4.770312643104176,-0.5455879522021125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070811,2007-08-11,4.885383160358766,-0.39520268850677803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070812,2007-08-12,4.551919299119246,-0.381169490953537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070813,2007-08-13,4.18599795896702,-0.4784653837024274,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070814,2007-08-14,3.4107597707567447,-0.7300319389103552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070815,2007-08-15,2.60952621428494,-1.1003798663235351,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070816,2007-08-16,2.2424200550266744,-0.7119881992334939,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070817,2007-08-17,2.928962684350098,-0.28806334440682235,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070818,2007-08-18,3.420798108733136,-1.0624143007527187,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070819,2007-08-19,3.5597314212767395,-0.9216124641646627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070820,2007-08-20,3.5166268471242654,-0.3986029247215243,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070821,2007-08-21,3.8541965692854885,0.1841421518082704,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070822,2007-08-22,3.66186731917494,-0.02507392562525556,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070823,2007-08-23,3.0802186962385347,-0.7983484020581851,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070824,2007-08-24,2.1652864234169282,-0.9332188899260628,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070825,2007-08-25,2.373177735195147,-0.057854133101465484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070826,2007-08-26,3.108003664930109,0.5641244043003697,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070827,2007-08-27,2.9550122703034454,0.43281505797124814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070828,2007-08-28,2.9301794629357962,0.73900036793276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070829,2007-08-29,3.13200561346844,0.5310867016812065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070830,2007-08-30,3.691560260461864,0.405112823850528,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070831,2007-08-31,4.406150988094011,0.5007837588236496,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070901,2007-09-01,4.7803202409723085,0.2967404859620416,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070902,2007-09-02,4.225218650838107,0.9081619493362416,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070903,2007-09-03,4.6734049797477555,0.9947274376896421,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070904,2007-09-04,3.878106893612355,0.9130640305437789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070905,2007-09-05,4.171953147591381,0.5365119276285905,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070906,2007-09-06,4.1777488644812095,0.39617112244427777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070907,2007-09-07,3.4876176725029575,0.2548847483130738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070908,2007-09-08,1.7026583333957257,-0.21577996255867465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070909,2007-09-09,0.44615777787837396,0.1152081749854926,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070910,2007-09-10,-0.12007074598914926,0.4402842689277949,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070911,2007-09-11,0.3944666010046111,0.8179375356990017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070912,2007-09-12,1.2189591328828988,-0.4593092861801651,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070913,2007-09-13,1.9792256657985978,-0.8051946338008064,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070914,2007-09-14,3.2934077287489245,-0.8104512228515895,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070915,2007-09-15,3.275283910492144,-1.0432821381334214,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070916,2007-09-16,3.2357134779358234,-0.5801796763827892,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070917,2007-09-17,3.6698785669875313,-0.19139004722576186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070918,2007-09-18,4.2989538587326,0.7310412543226801,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070919,2007-09-19,4.852555353287815,-0.09048719673315385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070920,2007-09-20,4.616409319689706,-0.2170824021827722,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070921,2007-09-21,4.928209517521437,0.21502383619594548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070922,2007-09-22,4.906555968723277,0.8375706733272829,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070923,2007-09-23,5.187632118424229,1.2946034106252196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070924,2007-09-24,4.845496236627236,2.5068786899143514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070925,2007-09-25,4.3016125980512205,1.9550251690932694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070926,2007-09-26,2.671601983617401,0.528812094298715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070927,2007-09-27,2.5836618253816064,0.818025067318416,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070928,2007-09-28,3.4358170548906743,0.7380776616897837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070929,2007-09-29,3.2918881137737017,0.5495407341891103,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070930,2007-09-30,3.190693114335333,-0.7095903027837855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071001,2007-10-01,3.7903466607674168,-0.12989206302609818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071002,2007-10-02,3.0586749295254343,-0.571496750431536,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071003,2007-10-03,2.6206599289178545,-0.8350042571709374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071004,2007-10-04,2.865152496172933,-0.5277204221866292,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071005,2007-10-05,3.1274170067095928,-0.14139252051478832,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071006,2007-10-06,3.53616740561069,0.15005481986914015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071007,2007-10-07,3.2849364426977266,-0.21495992297160868,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071008,2007-10-08,2.4289343929377005,-0.6526532240879748,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071009,2007-10-09,-0.30988887488674577,-1.3036614974643042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071010,2007-10-10,-1.2840556174972912,-0.397970610397505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071011,2007-10-11,-1.5953865274733825,-0.10329321826628328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071012,2007-10-12,-1.2868311881740113,-1.1195598094582548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071013,2007-10-13,-0.9427112845921056,-1.3889051295394825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071014,2007-10-14,-1.0177855646003797,-0.9999989653181557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071015,2007-10-15,-1.1806116534677307,-0.491920597138811,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071016,2007-10-16,-0.4023673228042514,0.41861829142825113,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071017,2007-10-17,-1.100544407111213,0.4355944700037302,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071018,2007-10-18,-1.0058321984167704,-0.0627698507498689,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071019,2007-10-19,-1.2233649805616849,0.4405076015653936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071020,2007-10-20,-0.43951810908613437,0.49004365370662534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071021,2007-10-21,0.03475380285249643,-0.12839401483762805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071022,2007-10-22,-1.335975658942789,-1.4616463364363084,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071023,2007-10-23,-2.440236338614965,-0.9621157600650647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071024,2007-10-24,-3.604737283923482,-1.3604820218800295,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071025,2007-10-25,-3.8774427440641026,-0.8193455380569256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071026,2007-10-26,-2.429249470947384,-0.551656148190583,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071027,2007-10-27,-1.7915705800194162,-0.411719232552197,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071028,2007-10-28,-0.8429168069520734,-1.2102126687108377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071029,2007-10-29,0.026638235906906976,-1.48169246221115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071030,2007-10-30,1.0375152596400103,-0.6119619391449159,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071031,2007-10-31,1.9438113312333336,-1.2335638212835025,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071101,2007-11-01,0.6953585914372465,-0.9129680349932005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071102,2007-11-02,-1.5460072755014977,-0.11683740645825613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071103,2007-11-03,-2.2632887308289966,0.34098565187728275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071104,2007-11-04,-2.1482588024703717,-0.4112626868100428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071105,2007-11-05,-1.4312058946518902,-0.07651716367770307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071106,2007-11-06,-0.29433092888894763,-0.4399430622777952,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071107,2007-11-07,-0.7701021691905429,-1.18910891488729,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071108,2007-11-08,-1.5210309324459885,-0.42082139886703973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071109,2007-11-09,-1.170759409186431,-0.7180558052483541,"{""type"":""MultiPoint"",""coordinates"":[]}"
