system:index,NDVI,date,.geo
2007_06_14,0.16228490123607336,2007-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_15,0.26769686888662647,2007-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_16,,2007-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_17,0.16843526830185462,2007-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_18,0.0733607999569501,2007-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_19,0.19426603049470784,2007-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_20,0.038599488382776825,2007-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_21,0.0034787578239794774,2007-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_22,-0.005480957023509231,2007-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_23,-0.004569599540417513,2007-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_24,0.03329071382507258,2007-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_25,0.04541088568771643,2007-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_26,0.0750133729259193,2007-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_27,0.027955016463229843,2007-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_28,0.04348650651079447,2007-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_29,0.1116415289816098,2007-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_30,0.04530471611881552,2007-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_01,0.07856810811510255,2007-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_02,,2007-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_03,0.1358618410575948,2007-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_04,0.02617988487403109,2007-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_05,0.07773242166178089,2007-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_06,0.06028873850878032,2007-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_07,0.05372874451056534,2007-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_08,0.1687623557444416,2007-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_09,0.15087817352157729,2007-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_10,0.14480652304682046,2007-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_11,0.1287046689463964,2007-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_12,0.06227550992842908,2007-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_13,0.04263734084861511,2007-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_14,0.11320838411088979,2007-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_15,0.12162049425833683,2007-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_16,0.037423918510803865,2007-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_17,0.18841793560708128,2007-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_18,,2007-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_19,0.2526911973680161,2007-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_20,0.05972672295533093,2007-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_21,0.19534800635146216,2007-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_22,0.0496302987581167,2007-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_23,0.0523706607216771,2007-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_24,0.21873247924689224,2007-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_25,0.0727213927696719,2007-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_26,0.14500760452282244,2007-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_27,0.04640626843940284,2007-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_28,0.05751134805643626,2007-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_29,0.057465069740901806,2007-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_30,0.04291257801546718,2007-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_31,0.05944430216152817,2007-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_01,0.02381518413190484,2007-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_02,0.08518684297179102,2007-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_03,,2007-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_04,0.0841000565646457,2007-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_05,0.02311961393535069,2007-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_06,0.044748403437093305,2007-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_07,0.055791263626330294,2007-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_08,0.10956156013524825,2007-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_09,0.12643684836915076,2007-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_10,0.042320534778922156,2007-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_11,0.15228492684966324,2007-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_12,0.046061143186985065,2007-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_13,0.25133187051104366,2007-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_14,0.38153837911465255,2007-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_15,0.42628490860452317,2007-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_16,0.39756752559476405,2007-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_17,0.08706623703963837,2007-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_18,0.2792405986089811,2007-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_19,,2007-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_20,0.19031925617304296,2007-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_21,0.13796599430819265,2007-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_22,0.10644399119348977,2007-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_23,0.24320105062949451,2007-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_24,0.05331162863129325,2007-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_25,0.13122459896967575,2007-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_26,0.0319056972549321,2007-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_27,0.06816878398708097,2007-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_28,0.1418015312704457,2007-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_29,0.09865995652468526,2007-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_30,0.12739327278387827,2007-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_31,0.15104921080770664,2007-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_01,0.09305774894314661,2007-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_02,0.0899008433495348,2007-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_03,0.18943971902374332,2007-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_04,,2007-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_05,0.1252237219884584,2007-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_06,0.06043624435705378,2007-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_07,0.17306739666781984,2007-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_08,0.4018653829704302,2007-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_09,0.38340619354148914,2007-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_10,0.5543441906650503,2007-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_11,0.19585882197314378,2007-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_12,0.3673500517980014,2007-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_13,0.11813709442375882,2007-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_14,0.0668775249541792,2007-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_15,0.0395593736038181,2007-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_16,0.0694825339423275,2007-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_17,0.05332002221448857,2007-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_18,0.06358204209966102,2007-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_19,0.34807571295549133,2007-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_20,,2007-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_21,0.11707868013206972,2007-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_22,0.10202021815368192,2007-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_23,0.32854583463541026,2007-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_24,0.10680458924115913,2007-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_25,0.10536969547117636,2007-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_26,0.18381101208624478,2007-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_27,0.20816793270641104,2007-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_28,0.23490732430648512,2007-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_29,0.20676022071240788,2007-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_30,0.3714178395952629,2007-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_01,0.23376797804634888,2007-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_02,0.18544781817805,2007-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_03,0.2485958660493417,2007-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_04,0.287983985117269,2007-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_05,0.4105435949503565,2007-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_06,,2007-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_07,0.5285737054074184,2007-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_08,0.3157394970593563,2007-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_09,0.21721485354638753,2007-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_10,0.4960165377666473,2007-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_11,0.22005646970557424,2007-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_12,0.5435697927388787,2007-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_13,0.5599471041266598,2007-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_14,0.5163843511334648,2007-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_15,0.46365928774735105,2007-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_16,0.37094126292800744,2007-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_17,0.08853263262003948,2007-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_18,0.4640132993176873,2007-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_19,0.2184499837033022,2007-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_20,0.06902380717202751,2007-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_21,0.26583794146756273,2007-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_22,,2007-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_23,0.07625849779072749,2007-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_24,0.03614487802780065,2007-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_25,0.265594699489312,2007-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_26,0.003358363923163577,2007-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_27,0.07016122813069327,2007-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_28,0.03769282449817162,2007-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_29,0.19637042252993608,2007-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_30,0.18421072625866694,2007-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_31,0.07226206583151533,2007-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_01,0.08086271147574685,2007-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_02,0.3487233425904158,2007-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_03,0.2978252565882965,2007-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_04,0.07385240034465876,2007-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_05,0.3152683108406687,2007-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_06,0.35552745575139055,2007-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_07,,2007-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_08,0.5598722332155132,2007-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_09,0.45466629663144204,2007-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_10,0.3966674895318073,2007-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_11,0.5801054613333495,2007-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_12,0.5731220684458657,2007-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_13,0.5678317968271165,2007-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_14,0.5576198934555027,2007-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_15,0.5369051702513994,2007-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_16,0.6200776966063465,2007-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_17,0.5294011831757985,2007-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_18,0.5640731880893898,2007-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_19,0.1134632563243142,2007-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_20,0.037558803138960914,2007-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_21,0.3005208445383392,2007-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_22,0.5340185266932818,2007-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_23,,2007-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_24,0.5135047147799239,2007-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_25,0.5566133738713093,2007-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_26,0.42745495411072487,2007-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_27,0.4561875866490004,2007-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_28,0.17530169154930994,2007-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_29,0.48759114503621465,2007-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_30,0.39323412411659014,2007-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_01,0.47510703515883357,2007-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_02,0.15523107045837398,2007-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_03,0.06304536290987582,2007-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_04,0.302258287201019,2007-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_05,0.04378652459196298,2007-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_06,0.09026831965221421,2007-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_07,-0.00297527784436871,2007-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_08,0.4519028326180848,2007-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_09,,2007-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_10,0.44049731634011224,2007-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_11,0.20474921454734693,2007-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_12,0.4585590199700552,2007-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_13,0.1530202865031033,2007-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_14,0.03504205746946734,2007-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_15,0.01958661867759383,2007-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_16,0.14657049234834257,2007-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_17,0.4344849188143521,2007-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_18,0.008164546782256183,2007-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_19,-0.007046467295520585,2007-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_20,0.03453665722199856,2007-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_21,0.1551798719672579,2007-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_22,0.49621258245310657,2007-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_23,0.2095783281535014,2007-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_24,0.46685303005441736,2007-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_25,,2007-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_26,0.4308370242110485,2007-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_27,0.4983143596945199,2007-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_28,0.387683398162957,2007-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_29,0.47928661351451785,2007-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_30,0.46168237419899016,2007-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_31,0.34710092403288184,2007-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_01,0.4744951915328387,2008-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_02,0.4454390633113939,2008-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_03,0.4921287774061591,2008-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_04,0.11362491715091583,2008-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_05,0.010514899153420508,2008-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_06,0.445559614094569,2008-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_07,0.45211300436754814,2008-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_08,0.4536191843467961,2008-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_09,0.4349021434078723,2008-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_10,,2008-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_11,0.41958589562390963,2008-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_12,0.4746223506127326,2008-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_13,0.4132313715918768,2008-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_14,0.4430035770096576,2008-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_15,0.4224149452936714,2008-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_16,0.41704022187445355,2008-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_17,0.43150862525885525,2008-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_18,0.3987523634882539,2008-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_19,0.43445749486170393,2008-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_20,0.39183764314776054,2008-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_21,0.4265224007379944,2008-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_22,0.3255820841371738,2008-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_23,0.3461517702176327,2008-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_24,0.3909314671705515,2008-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_25,0.15174731874899006,2008-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_26,,2008-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_27,0.35839472407504774,2008-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_28,0.26621730985108055,2008-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_29,0.28085870288377357,2008-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_30,0.36339027252918926,2008-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_31,0.3828347436193982,2008-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_01,0.2524235425589908,2008-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_02,0.3040927126926059,2008-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_03,0.2152044317997978,2008-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_04,0.06771677216988337,2008-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_05,0.1618959860694798,2008-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_06,0.3639565558679982,2008-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_07,0.3605590588410468,2008-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_08,0.0892334468770248,2008-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_09,4.3661119129249627E-4,2008-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_10,0.14908279247160253,2008-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_11,,2008-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_12,0.12565055399548733,2008-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_13,0.1982897770909003,2008-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_14,0.28645389076090017,2008-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_15,0.048591796045826,2008-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_16,0.3981091948650406,2008-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_17,0.38208056961302483,2008-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_18,0.4070646412117518,2008-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_19,0.37346838221851264,2008-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_20,0.3578362522610593,2008-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_21,0.37240422086616026,2008-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_22,0.3916631914583519,2008-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_23,0.37418497014916546,2008-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_24,0.3801696430971344,2008-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_25,0.3813613935436488,2008-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_26,0.3574395529870988,2008-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_27,,2008-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_28,0.34023367284267425,2008-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_02_29,0.39897220774993236,2008-02-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_01,0.34168908676002946,2008-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_02,0.37330710515787535,2008-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_03,0.35967689850120993,2008-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_04,0.34750133660830035,2008-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_05,0.3634271033837889,2008-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_06,0.3328750169688512,2008-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_07,0.3120363160553397,2008-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_08,0.320845931051659,2008-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_09,0.36504482535148675,2008-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_10,0.2746943135216613,2008-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_11,0.28920940240877513,2008-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_12,0.13805454941633521,2008-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_13,0.2206169358441533,2008-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_14,,2008-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_15,0.1398415270541099,2008-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_16,0.06515438632069864,2008-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_17,0.2713185203562368,2008-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_18,0.3491792317587728,2008-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_19,0.2797124675397703,2008-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_20,0.0799754121489886,2008-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_21,-0.005037264363886009,2008-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
