system:index,NDVI,date,.geo
2007_03_26,0.20408909554701704,2007-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_03_27,0.21692410969898265,2007-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_03_28,,2007-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_03_29,0.22065667286619206,2007-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_03_30,0.14386464746912997,2007-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_03_31,0.2189465967674872,2007-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_01,0.20813167379763994,2007-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_02,0.21514506088805394,2007-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_03,0.2108698939897056,2007-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_04,0.21476463247171287,2007-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_05,0.21525924560651685,2007-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_06,0.20008128918051457,2007-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_07,0.16820466208119902,2007-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_08,0.19107594698121277,2007-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_09,0.2216834192282935,2007-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_10,0.22605051604277795,2007-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_11,0.22977608876334454,2007-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_12,0.2364187680418102,2007-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_13,,2007-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_14,0.2181771726404761,2007-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_15,0.23070644318146888,2007-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_16,0.21992388713803213,2007-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_17,0.19154930824085306,2007-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_18,0.23728271499848705,2007-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_19,0.26618713307442315,2007-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_20,0.2531647160521973,2007-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_21,0.22649139424344755,2007-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_22,0.17253431643154324,2007-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_23,0.22505085477204592,2007-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_24,0.25175093486047323,2007-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_25,0.239455940196873,2007-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_26,0.2463918312914601,2007-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_27,0.23950313645802304,2007-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_28,0.20225211367189258,2007-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_29,,2007-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_04_30,0.11738891957583164,2007-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_01,0.2250601867781053,2007-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_02,0.23452187670162974,2007-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_03,0.21054513788053048,2007-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_04,0.2523134953769711,2007-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_05,0.191997607559111,2007-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_06,0.2345279105076927,2007-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_07,0.23091056378937086,2007-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_08,0.22055965532734645,2007-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_09,0.23323434592312675,2007-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_10,0.22592216714833802,2007-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_11,0.20551629359529022,2007-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_12,0.22879905353627236,2007-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_13,0.252955957798205,2007-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_14,0.22565431742289516,2007-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_15,,2007-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_16,0.21972644331766095,2007-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_17,0.2459388331897245,2007-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_18,0.23151039336424195,2007-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_19,0.24088017827142438,2007-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_20,0.23760112008670936,2007-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_21,0.2315892311451223,2007-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_22,0.24864586000689076,2007-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_23,0.21779460965300737,2007-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_24,0.02810360945443878,2007-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_25,0.20418180463349572,2007-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_26,0.16635789284442332,2007-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_27,0.17835183392445647,2007-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_28,0.07405895419218717,2007-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_29,0.07281863198738955,2007-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_30,0.22012229425604243,2007-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_05_31,,2007-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_01,0.22622995986221178,2007-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_02,0.0012354651071449793,2007-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_03,0.2297341862478007,2007-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_04,0.2078207259463493,2007-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_05,0.1793679739220154,2007-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_06,0.21187592631037402,2007-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_07,0.008489342164880499,2007-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_08,0.22026926366110075,2007-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_09,0.04108485831622613,2007-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_10,0.20137181206881763,2007-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_11,0.012069974522763488,2007-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_12,0.157046954489549,2007-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_13,0.215578598151525,2007-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_14,0.05860589627793111,2007-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_15,0.045788851628398776,2007-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_16,,2007-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_17,0.25889284134121854,2007-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_18,0.19937428768908486,2007-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_19,0.03249664263687577,2007-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_20,0.04105628984699166,2007-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_21,0.014885317582037249,2007-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_22,0.0441313329606253,2007-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_23,0.025121102343982907,2007-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_24,0.03810443034194713,2007-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_25,0.16860883567246931,2007-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_26,0.01005052572971595,2007-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_27,0.004081026691673024,2007-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_28,0.00847638439073361,2007-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_29,-0.0019300145937345596,2007-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_06_30,0.009293792550650071,2007-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_01,0.03324676981258807,2007-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_02,,2007-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_03,0.1729624624676504,2007-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_04,0.0798356633637376,2007-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_05,0.14926292581975437,2007-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_06,0.15079130724261808,2007-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_07,0.08535109825118091,2007-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_08,0.03337235075516716,2007-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_09,0.030621271016899453,2007-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_10,0.17850110210081493,2007-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_11,0.072395240683389,2007-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_12,0.025087061718899316,2007-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_13,0.044569423927684204,2007-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_14,0.06969173981460713,2007-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_15,0.04956641233350039,2007-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_16,0.026881481980641986,2007-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_17,0.07193100026662244,2007-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_18,,2007-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_19,0.20486235751836068,2007-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_20,0.17330056223622053,2007-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_21,0.16349118199960944,2007-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_22,0.07265464689466679,2007-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_23,0.23069992446486015,2007-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_24,0.12669794893781736,2007-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_25,0.2567594056547942,2007-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_26,0.15769965178302314,2007-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_27,0.07318735502559763,2007-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_28,0.21341190724333664,2007-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_29,0.050336675007492865,2007-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_30,0.09781080571559894,2007-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_07_31,0.29655276280885756,2007-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_01,0.08725117951959017,2007-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_02,0.10698323321169359,2007-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_03,,2007-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_04,0.10657315615260614,2007-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_05,0.0304007147581009,2007-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_06,0.02741303854809989,2007-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_07,0.02149251481739401,2007-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_08,0.06760877977809202,2007-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_09,0.18404646061518457,2007-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_10,0.2349821188687556,2007-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_11,0.2020122419892414,2007-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_12,0.0026208390405648655,2007-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_13,0.10361975434688306,2007-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_14,0.24113612998798445,2007-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_15,0.27420677899684764,2007-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_16,0.30550224729189995,2007-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_17,0.2734995224241827,2007-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_18,0.11249347405203408,2007-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_19,,2007-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_20,0.08636946317270623,2007-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_21,0.17356491712662947,2007-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_22,0.1264780910709539,2007-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_23,0.354152459742652,2007-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_24,0.13616960659355856,2007-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_25,0.18187428126999913,2007-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_26,0.33755930253244293,2007-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_27,0.12921817742938513,2007-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_28,0.08765174345542362,2007-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_29,0.012539639420988936,2007-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_30,0.05653954575861876,2007-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_08_31,0.06504330698118355,2007-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_01,0.0668469656797622,2007-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_02,0.0316136149712898,2007-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_03,0.08339275304585152,2007-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_04,,2007-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_05,0.16136722255076474,2007-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_06,0.039124445746615145,2007-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_07,0.0933546381523304,2007-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_08,0.042862509530947425,2007-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_09,0.0685147770451615,2007-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_10,0.15164421045365317,2007-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_11,0.18520656655124454,2007-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_12,0.26247374144671876,2007-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_13,0.11497530050902018,2007-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_14,0.3127764359559538,2007-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_15,0.028283591547482088,2007-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_16,0.05705984508470467,2007-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_17,-0.011524898366864307,2007-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_18,0.022101476861229822,2007-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_19,0.08923819544885064,2007-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_20,,2007-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_21,-0.01193257363649455,2007-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_22,0.13033121934039266,2007-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_23,0.0661668975098711,2007-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_24,0.028324941210900335,2007-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_25,0.04883420341488366,2007-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_26,0.364247550229786,2007-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_27,0.24315416573766993,2007-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_28,0.13453170682127769,2007-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_29,0.07496197102839305,2007-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_09_30,0.07042254302378816,2007-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_01,0.03293041110146754,2007-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_02,0.1865921267192808,2007-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_03,0.2910011249458356,2007-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_04,0.030339041773878726,2007-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_05,0.046163624021966866,2007-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_06,,2007-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_07,0.11665868052456323,2007-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_08,0.3096369216578646,2007-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_09,0.3506161163960882,2007-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_10,0.36359479713716386,2007-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_11,0.34454065149303664,2007-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_12,0.35025095117153016,2007-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_13,0.3463825921736578,2007-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_14,0.33465480257609764,2007-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_15,0.332754171379678,2007-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_16,0.31351843889651765,2007-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_17,0.3233550472334634,2007-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_18,0.13410681224861537,2007-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_19,0.1416619630239438,2007-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_20,0.07791066630229229,2007-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_21,0.17995937633430656,2007-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_22,,2007-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_23,0.17296053542700898,2007-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_24,0.15990771622095942,2007-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_25,0.22985312230651522,2007-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_26,0.3216447741458822,2007-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_27,0.31017298537922044,2007-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_28,0.32803384706552857,2007-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_29,0.24135449666011022,2007-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_30,0.07518723197021564,2007-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_10_31,-0.0022058060936520135,2007-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_01,0.010522653540423322,2007-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_02,0.3156888117376938,2007-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_03,0.2507580949667786,2007-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_04,0.22797494717153544,2007-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_05,0.07208629279843998,2007-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_06,0.30297178186992163,2007-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_07,,2007-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_08,0.31761076063007965,2007-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_09,0.2763388811399522,2007-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_10,0.31029521488322376,2007-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_11,0.3012968177161383,2007-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_12,0.2985964399409237,2007-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_13,0.3008006696055215,2007-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_14,0.2933263537007151,2007-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_15,0.2983779927069924,2007-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_16,0.2965815292864965,2007-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_17,0.2844443271651939,2007-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_18,0.3102025706038244,2007-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_19,0.23757867061664342,2007-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_20,0.2916392478421663,2007-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_21,0.28540536465113125,2007-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_22,0.28222092319396186,2007-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_23,,2007-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_24,0.2751460949046567,2007-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_25,0.2929409753301004,2007-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_26,0.2698602305600471,2007-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_27,0.2897997222416068,2007-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_28,0.2674803361798669,2007-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_29,0.2695862236121577,2007-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_11_30,0.2593746054730909,2007-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_01,0.13163259078820222,2007-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_02,0.09714545127006001,2007-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_03,0.1972316004642897,2007-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_04,0.1467678313576901,2007-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_05,0.11614597934560758,2007-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_06,0.21576862942555627,2007-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_07,0.2412352826964985,2007-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_08,0.23000193495756596,2007-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_09,,2007-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_10,0.2533398191343076,2007-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_11,0.17199129704395583,2007-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_12,0.24176477632176546,2007-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_13,0.22889418507444442,2007-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_14,0.13647728462016384,2007-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_15,0.2526020917622959,2007-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_16,0.24680699868582995,2007-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_17,0.24966343203892588,2007-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_18,0.18879038305422963,2007-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_19,0.06423939813616476,2007-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_20,0.2321755698778917,2007-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_21,0.23858674485884035,2007-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_22,0.2533497941986636,2007-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_23,0.19366756477116678,2007-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_24,0.17251397730530046,2007-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_25,,2007-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_26,0.2344690074302458,2007-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_27,0.2035957616667381,2007-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_28,0.2169775697513317,2007-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_29,0.21933030172881676,2007-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_30,0.21424266503065695,2007-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2007_12_31,0.2209511916998667,2007-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_01_01,0.14442959392911386,2008-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
