system:index,volumetric_soil_water_layer_1,date,.geo
20071221,0.126384083,2007-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071222,0.125654808,2007-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071223,0.124889184,2007-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071224,0.124210272,2007-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071225,0.123626457,2007-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071226,0.123138454,2007-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071227,0.122714788,2007-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071228,0.122312853,2007-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071229,0.121962517,2007-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071230,0.121679749,2007-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071231,0.121442466,2007-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080101,0.121256476,2008-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080102,0.121181373,2008-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080103,0.121039133,2008-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080104,0.120906611,2008-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080105,0.120796325,2008-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080106,0.12070195,2008-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080107,0.120616944,2008-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080108,0.120538168,2008-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080109,0.120445968,2008-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080110,0.120327505,2008-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080111,0.120213963,2008-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080112,0.120116564,2008-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080113,0.120033073,2008-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080114,0.119949272,2008-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080115,0.119869245,2008-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080116,0.119789183,2008-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080117,0.119728527,2008-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080118,0.119676201,2008-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080119,0.119618519,2008-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080120,0.11957221,2008-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080121,0.119533761,2008-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080122,0.119521844,2008-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080123,0.119606799,2008-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080124,0.119659359,2008-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080125,0.119890235,2008-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080126,0.119876538,2008-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080127,0.119781088,2008-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080128,0.119709862,2008-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080129,0.11956743,2008-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080130,0.119504663,2008-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080131,0.119458087,2008-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080201,0.119419591,2008-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080202,0.119398144,2008-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080203,0.12030861,2008-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080204,0.158690703,2008-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080205,0.202340283,2008-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080206,0.194874974,2008-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080207,0.185770224,2008-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080208,0.185607369,2008-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080209,0.185761526,2008-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080210,0.181936787,2008-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080211,0.187289682,2008-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080212,0.218573956,2008-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080213,0.236135888,2008-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080214,0.222023953,2008-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080215,0.20476031,2008-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080216,0.189285211,2008-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080217,0.175521833,2008-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080218,0.164375567,2008-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080219,0.155751681,2008-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080220,0.148639354,2008-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080221,0.142743186,2008-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080222,0.138106028,2008-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080223,0.134520781,2008-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080224,0.131509395,2008-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080225,0.128969422,2008-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080226,0.127026523,2008-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080227,0.125318023,2008-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080228,0.124088356,2008-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080229,0.123071067,2008-02-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080301,0.122171513,2008-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080302,0.121405768,2008-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080303,0.120803314,2008-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080304,0.12033177,2008-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080305,0.119979975,2008-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080306,0.119733572,2008-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080307,0.119554582,2008-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080308,0.119408594,2008-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080309,0.119284462,2008-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080310,0.119198196,2008-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080311,0.119149225,2008-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080312,0.11910929,2008-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080313,0.119096488,2008-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080314,0.1215487,2008-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080315,0.128543236,2008-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080316,0.132704812,2008-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080317,0.129476106,2008-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080318,0.126890975,2008-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080319,0.125034957,2008-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080320,0.123620355,2008-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080321,0.13191393,2008-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080322,0.181259144,2008-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080323,0.368688791,2008-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080324,0.344187504,2008-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080325,0.337313278,2008-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080326,0.358932877,2008-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080327,0.371362148,2008-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080328,0.348883778,2008-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080329,0.352267955,2008-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080330,0.357655601,2008-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080331,0.365062993,2008-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080401,0.334112691,2008-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080402,0.307164831,2008-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080403,0.283945393,2008-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080404,0.262625094,2008-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080405,0.266295292,2008-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080406,0.261988444,2008-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080407,0.260860662,2008-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080408,0.281310506,2008-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080409,0.269757729,2008-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080410,0.245067026,2008-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080411,0.221490064,2008-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080412,0.199921547,2008-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080413,0.181578176,2008-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080414,0.167677826,2008-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080415,0.156903856,2008-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080416,0.148887861,2008-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080417,0.142366479,2008-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080418,0.136781746,2008-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080419,0.132391805,2008-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080420,0.129275761,2008-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080421,0.127046545,2008-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080422,0.125168097,2008-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080423,0.123649232,2008-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080424,0.122617822,2008-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080425,0.121795534,2008-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080426,0.121144543,2008-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080427,0.120650876,2008-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080428,0.12028631,2008-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080429,0.119988431,2008-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080430,0.119736585,2008-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080501,0.119534392,2008-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080502,0.119384851,2008-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080503,0.119294545,2008-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080504,0.119225734,2008-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080505,0.119169515,2008-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080506,0.119124463,2008-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080507,0.119094968,2008-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080508,0.119138059,2008-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080509,0.119162515,2008-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080510,0.119613975,2008-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080511,0.11976672,2008-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080512,0.119521863,2008-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080513,0.119368041,2008-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080514,0.119252238,2008-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080515,0.119162071,2008-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080516,0.119100004,2008-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080517,0.119045596,2008-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080518,0.119009888,2008-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080519,0.118985978,2008-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080520,0.121764079,2008-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080521,0.129815214,2008-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080522,0.138630298,2008-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080523,0.141486127,2008-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080524,0.138227549,2008-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080525,0.133739876,2008-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080526,0.129992726,2008-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080527,0.126830314,2008-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080528,0.124568044,2008-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080529,0.122980478,2008-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080530,0.12181154,2008-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080531,0.127649614,2008-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080601,0.129839894,2008-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080602,0.128682431,2008-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080603,0.134832397,2008-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080604,0.144132712,2008-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080605,0.148962427,2008-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080606,0.145411004,2008-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080607,0.174452463,2008-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080608,0.214828541,2008-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080609,0.218142883,2008-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080610,0.208349572,2008-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080611,0.200512212,2008-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080612,0.257836945,2008-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080613,0.280054406,2008-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080614,0.249739572,2008-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080615,0.227987578,2008-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080616,0.211756006,2008-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080617,0.197701148,2008-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080618,0.185107345,2008-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080619,0.171365237,2008-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080620,0.158824391,2008-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080621,0.148837021,2008-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080622,0.143673603,2008-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080623,0.139219033,2008-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080624,0.137748504,2008-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080625,0.200213897,2008-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080626,0.223624181,2008-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080627,0.227984278,2008-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080628,0.237223516,2008-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080629,0.23242036,2008-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080630,0.212954871,2008-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080701,0.198761055,2008-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080702,0.186937259,2008-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080703,0.174676992,2008-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080704,0.165007945,2008-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080705,0.184404587,2008-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080706,0.196531825,2008-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080707,0.185627426,2008-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080708,0.179647603,2008-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080709,0.180734476,2008-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080710,0.184369826,2008-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080711,0.171524172,2008-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080712,0.160409792,2008-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080713,0.150987158,2008-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080714,0.144767737,2008-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080715,0.14267298,2008-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080716,0.159169823,2008-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080717,0.17327323,2008-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080718,0.207767013,2008-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080719,0.2628216,2008-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080720,0.296315079,2008-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080721,0.330486378,2008-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080722,0.378550229,2008-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080723,0.358065623,2008-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080724,0.371916017,2008-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080725,0.386419734,2008-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080726,0.401133332,2008-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080727,0.415129912,2008-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080728,0.426258236,2008-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080729,0.411441422,2008-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080730,0.377989935,2008-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080731,0.355205123,2008-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080801,0.338415431,2008-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080802,0.344847869,2008-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080803,0.387008685,2008-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080804,0.425047132,2008-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080805,0.412996437,2008-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080806,0.392016138,2008-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080807,0.403430216,2008-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080808,0.415564903,2008-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080809,0.429427822,2008-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080810,0.426017026,2008-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080811,0.411752766,2008-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080812,0.390342885,2008-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080813,0.379536935,2008-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080814,0.387716002,2008-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080815,0.385392319,2008-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080816,0.385970758,2008-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080817,0.396513007,2008-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080818,0.394363042,2008-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080819,0.38705422,2008-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080820,0.375362322,2008-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080821,0.372887564,2008-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080822,0.362129406,2008-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080823,0.348464541,2008-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080824,0.335895624,2008-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080825,0.350126414,2008-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080826,0.369961787,2008-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080827,0.354503457,2008-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080828,0.350853106,2008-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080829,0.363953187,2008-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080830,0.379387844,2008-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080831,0.381922572,2008-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080901,0.397161316,2008-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080902,0.388176769,2008-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080903,0.375393964,2008-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080904,0.380779549,2008-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080905,0.399253792,2008-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080906,0.397197933,2008-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080907,0.403970177,2008-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080908,0.419951589,2008-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080909,0.410857405,2008-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080910,0.404506895,2008-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080911,0.417526292,2008-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080912,0.42861359,2008-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080913,0.408004164,2008-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080914,0.389864912,2008-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080915,0.377222125,2008-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080916,0.380928418,2008-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080917,0.378258352,2008-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080918,0.365757914,2008-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080919,0.357120018,2008-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080920,0.353028804,2008-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080921,0.376035452,2008-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080922,0.375942724,2008-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080923,0.362568086,2008-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080924,0.357903075,2008-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080925,0.349614616,2008-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080926,0.334109847,2008-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080927,0.318926521,2008-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080928,0.306670672,2008-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080929,0.294917875,2008-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080930,0.28333022,2008-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081001,0.275480894,2008-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081002,0.327943953,2008-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081003,0.343892293,2008-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081004,0.326191319,2008-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081005,0.313753231,2008-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081006,0.327984553,2008-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081007,0.369382638,2008-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081008,0.369249818,2008-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081009,0.35315831,2008-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081010,0.351534753,2008-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081011,0.344350478,2008-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081012,0.327679415,2008-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081013,0.311053989,2008-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081014,0.294378138,2008-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081015,0.283079645,2008-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081016,0.274957507,2008-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081017,0.302593337,2008-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081018,0.316363166,2008-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081019,0.300811756,2008-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081020,0.28529331,2008-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081021,0.272541786,2008-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081022,0.278432238,2008-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081023,0.286988921,2008-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081024,0.273305711,2008-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081025,0.255517134,2008-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081026,0.240075685,2008-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081027,0.226629317,2008-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081028,0.214991985,2008-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081029,0.204654051,2008-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081030,0.195377348,2008-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081031,0.186803489,2008-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20081101,0.178881355,2008-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
