system:index,volumetric_soil_water_layer_1,date,.geo
20050913,0.401362594,2005-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050914,0.393761755,2005-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050915,0.388403886,2005-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050916,0.376337238,2005-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050917,0.361268495,2005-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050918,0.34852288,2005-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050919,0.342660041,2005-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050920,0.348238068,2005-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050921,0.339607663,2005-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050922,0.325161247,2005-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050923,0.31121876,2005-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050924,0.299121972,2005-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050925,0.288377453,2005-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050926,0.27698131,2005-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050927,0.271765153,2005-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050928,0.283671905,2005-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050929,0.307855815,2005-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050930,0.300114383,2005-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051001,0.3041525,2005-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051002,0.366048091,2005-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051003,0.413161872,2005-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051004,0.430006549,2005-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051005,0.437031555,2005-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051006,0.439114982,2005-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051007,0.443924925,2005-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051008,0.448559231,2005-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051009,0.446775244,2005-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051010,0.444430354,2005-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051011,0.448324949,2005-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051012,0.454619156,2005-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051013,0.455838243,2005-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051014,0.43933073,2005-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051015,0.424971507,2005-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051016,0.430578953,2005-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051017,0.443670636,2005-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051018,0.448092772,2005-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051019,0.448406589,2005-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051020,0.440356226,2005-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051021,0.430335721,2005-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051022,0.439216353,2005-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051023,0.453895414,2005-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051024,0.460135163,2005-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051025,0.452771036,2005-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051026,0.452638177,2005-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051027,0.45710766,2005-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051028,0.447872107,2005-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051029,0.435715161,2005-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051030,0.428776872,2005-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051031,0.432888572,2005-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051101,0.446748774,2005-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051102,0.450794857,2005-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051103,0.445839343,2005-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051104,0.434810021,2005-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051105,0.436017683,2005-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051106,0.441514518,2005-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051107,0.431237119,2005-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051108,0.437936808,2005-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051109,0.457846687,2005-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051110,0.446050813,2005-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051111,0.435882358,2005-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051112,0.422036071,2005-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051113,0.406466956,2005-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051114,0.392842296,2005-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051115,0.380846273,2005-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051116,0.369258084,2005-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051117,0.358178579,2005-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051118,0.347784374,2005-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051119,0.33829986,2005-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051120,0.329155059,2005-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051121,0.366686287,2005-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051122,0.45405375,2005-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051123,0.452696943,2005-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051124,0.451816235,2005-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051125,0.448612073,2005-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051126,0.440393712,2005-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051127,0.430636381,2005-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051128,0.415994825,2005-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051129,0.402428215,2005-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051130,0.390390258,2005-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051201,0.379149638,2005-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051202,0.380262756,2005-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051203,0.446136476,2005-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051204,0.444848594,2005-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051205,0.43208179,2005-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051206,0.419103304,2005-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051207,0.406476577,2005-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051208,0.394015506,2005-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051209,0.38366997,2005-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051210,0.379617927,2005-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051211,0.405153833,2005-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051212,0.404384448,2005-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051213,0.398950226,2005-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051214,0.390992796,2005-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051215,0.379098506,2005-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051216,0.366282027,2005-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051217,0.360061834,2005-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051218,0.360379571,2005-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051219,0.354086477,2005-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051220,0.346509983,2005-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051221,0.346965321,2005-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051222,0.343370439,2005-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051223,0.334995195,2005-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051224,0.326131065,2005-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051225,0.317882708,2005-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051226,0.309647543,2005-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051227,0.301145263,2005-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051228,0.294522641,2005-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051229,0.288685106,2005-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051230,0.282469056,2005-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051231,0.277581883,2005-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060101,0.272871316,2006-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060102,0.268066,2006-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060103,0.262808164,2006-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060104,0.257645969,2006-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060105,0.253081661,2006-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060106,0.24855448,2006-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060107,0.245081207,2006-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060108,0.250161129,2006-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060109,0.25263557,2006-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060110,0.247474544,2006-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060111,0.241661178,2006-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060112,0.236479561,2006-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060113,0.231795446,2006-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060114,0.227323974,2006-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060115,0.224599016,2006-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060116,0.222637245,2006-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060117,0.219840178,2006-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060118,0.216467308,2006-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060119,0.213063371,2006-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060120,0.210323861,2006-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060121,0.207990228,2006-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060122,0.205713941,2006-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060123,0.203523656,2006-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060124,0.201637187,2006-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060125,0.200175598,2006-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060126,0.198981521,2006-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060127,0.198674682,2006-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060128,0.198053709,2006-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060129,0.196977873,2006-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060130,0.196054307,2006-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060131,0.195075676,2006-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060201,0.194302396,2006-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060202,0.193526821,2006-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060203,0.192983439,2006-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060204,0.192703501,2006-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060205,0.192507884,2006-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060206,0.192129651,2006-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060207,0.191785783,2006-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060208,0.191447968,2006-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060209,0.191187181,2006-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060210,0.190842068,2006-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060211,0.190631603,2006-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060212,0.190472803,2006-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060213,0.190308046,2006-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060214,0.190120633,2006-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060215,0.18989994,2006-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060216,0.189669549,2006-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060217,0.189479018,2006-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060218,0.189335687,2006-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060219,0.189218616,2006-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060220,0.189113107,2006-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060221,0.189023586,2006-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060222,0.188940249,2006-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060223,0.188868167,2006-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060224,0.188784021,2006-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060225,0.188701854,2006-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060226,0.188630898,2006-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060227,0.188577828,2006-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060228,0.188554643,2006-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060301,0.188564442,2006-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060302,0.188736516,2006-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060303,0.22047074,2006-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060304,0.25795921,2006-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060305,0.293169224,2006-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060306,0.341224291,2006-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060307,0.312333171,2006-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060308,0.28458332,2006-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060309,0.298728534,2006-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060310,0.395110774,2006-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060311,0.374733391,2006-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060312,0.340107615,2006-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060313,0.312930741,2006-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060314,0.296308862,2006-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060315,0.285589497,2006-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060316,0.271881433,2006-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060317,0.25928723,2006-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060318,0.246437899,2006-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060319,0.235413439,2006-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060320,0.226570374,2006-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060321,0.218916202,2006-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060322,0.212246849,2006-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060323,0.206830194,2006-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060324,0.202657729,2006-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060325,0.199397043,2006-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060326,0.196847629,2006-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060327,0.195122646,2006-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060328,0.193592956,2006-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060329,0.192385036,2006-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060330,0.191558817,2006-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060331,0.190912867,2006-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060401,0.190337977,2006-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060402,0.189861425,2006-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060403,0.195093912,2006-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060404,0.201979032,2006-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060405,0.201689946,2006-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060406,0.198547117,2006-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060407,0.195694694,2006-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060408,0.194214537,2006-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060409,0.193193469,2006-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060410,0.192225129,2006-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060411,0.191102778,2006-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060412,0.190182095,2006-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060413,0.189598091,2006-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060414,0.189201067,2006-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060415,0.214110741,2006-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060416,0.361440187,2006-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060417,0.390173307,2006-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060418,0.373314901,2006-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060419,0.339009063,2006-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060420,0.312146406,2006-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060421,0.289010987,2006-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060422,0.267465789,2006-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060423,0.249838138,2006-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060424,0.235747686,2006-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060425,0.226353699,2006-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060426,0.220069452,2006-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060427,0.214056326,2006-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060428,0.208870941,2006-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060429,0.204271247,2006-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060430,0.20049673,2006-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060501,0.197739776,2006-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060502,0.196357658,2006-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060503,0.195381397,2006-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060504,0.193841953,2006-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060505,0.192689798,2006-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060506,0.207864577,2006-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060507,0.222637527,2006-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060508,0.220859262,2006-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060509,0.213171871,2006-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060510,0.249932687,2006-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060511,0.337986751,2006-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060512,0.368672381,2006-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060513,0.335888411,2006-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060514,0.300761307,2006-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060515,0.275646803,2006-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060516,0.260045852,2006-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060517,0.251214739,2006-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060518,0.278482983,2006-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060519,0.308423011,2006-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060520,0.282833789,2006-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060521,0.26221418,2006-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060522,0.246055795,2006-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060523,0.233809172,2006-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060524,0.239210343,2006-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060525,0.251976686,2006-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060526,0.284206582,2006-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060527,0.327230138,2006-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060528,0.402557841,2006-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060529,0.398633737,2006-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060530,0.386467438,2006-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060531,0.380928186,2006-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060601,0.371111343,2006-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060602,0.363844249,2006-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060603,0.350747809,2006-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060604,0.338235283,2006-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060605,0.325085376,2006-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060606,0.311843102,2006-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060607,0.30539568,2006-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060608,0.295709563,2006-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060609,0.279863088,2006-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060610,0.266301385,2006-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060611,0.257468945,2006-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060612,0.249302788,2006-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060613,0.238878751,2006-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060614,0.231414546,2006-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060615,0.283601123,2006-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060616,0.378660611,2006-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060617,0.387736655,2006-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060618,0.382562099,2006-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060619,0.412176196,2006-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060620,0.429158586,2006-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060621,0.425145423,2006-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060622,0.426273246,2006-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060623,0.429281751,2006-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060624,0.415333574,2006-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060625,0.405076743,2006-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060626,0.425796468,2006-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060627,0.433761736,2006-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060628,0.433931623,2006-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060629,0.428966421,2006-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060630,0.422656778,2006-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060701,0.40501525,2006-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060702,0.389955818,2006-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060703,0.377706772,2006-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060704,0.367910151,2006-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060705,0.353154144,2006-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060706,0.339767125,2006-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060707,0.329486397,2006-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060708,0.334660479,2006-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060709,0.332937472,2006-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060710,0.32038547,2006-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060711,0.310925676,2006-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060712,0.345607371,2006-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060713,0.398130742,2006-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060714,0.403213646,2006-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060715,0.385593537,2006-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060716,0.368823527,2006-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060717,0.353081278,2006-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060718,0.337891669,2006-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060719,0.32626287,2006-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060720,0.317431181,2006-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060721,0.30878488,2006-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060722,0.297855524,2006-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060723,0.285907579,2006-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060724,0.274123342,2006-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060725,0.29198856,2006-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060726,0.37931719,2006-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
