system:index,volumetric_soil_water_layer_1,date,.geo
20070113,0.14874813,2007-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070114,0.148599696,2007-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070115,0.148494734,2007-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070116,0.148370949,2007-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070117,0.14826386,2007-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070118,0.14820588,2007-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070119,0.14812228,2007-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070120,0.148009092,2007-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070121,0.147896207,2007-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070122,0.147791229,2007-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070123,0.147711231,2007-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070124,0.147691692,2007-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070125,0.147668688,2007-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070126,0.14762176,2007-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070127,0.1475829,2007-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070128,0.147570139,2007-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070129,0.147622499,2007-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070130,0.147896803,2007-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070131,0.1477383,2007-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070201,0.147619104,2007-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070202,0.147494922,2007-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070203,0.147422519,2007-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070204,0.147393651,2007-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070205,0.147361806,2007-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070206,0.147340255,2007-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070207,0.147280766,2007-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070208,0.14723729,2007-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070209,0.147270724,2007-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070210,0.147333552,2007-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070211,0.147345765,2007-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070212,0.148344977,2007-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070213,0.149449323,2007-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070214,0.149121036,2007-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070215,0.148819233,2007-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070216,0.148469693,2007-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070217,0.148213956,2007-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070218,0.147979071,2007-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070219,0.147859081,2007-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070220,0.147716979,2007-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070221,0.147535451,2007-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070222,0.147374259,2007-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070223,0.147259923,2007-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070224,0.147199069,2007-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070225,0.147145971,2007-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070226,0.147069844,2007-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070227,0.147005793,2007-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070228,0.14697193,2007-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070301,0.146983896,2007-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070302,0.146880704,2007-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070303,0.146808776,2007-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070304,0.146790276,2007-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070305,0.146776416,2007-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070306,0.146752815,2007-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070307,0.146756283,2007-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070308,0.146783026,2007-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070309,0.146767618,2007-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070310,0.146741606,2007-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070311,0.146755605,2007-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070312,0.146777473,2007-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070313,0.146820896,2007-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070314,0.146727419,2007-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070315,0.146685179,2007-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070316,0.14669459,2007-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070317,0.146746477,2007-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070318,0.146737345,2007-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070319,0.146690135,2007-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070320,0.146680419,2007-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070321,0.146717257,2007-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070322,0.146741103,2007-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070323,0.14670728,2007-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070324,0.146662879,2007-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070325,0.146629104,2007-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070326,0.146601032,2007-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070327,0.146591654,2007-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070328,0.146582566,2007-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070329,0.146566279,2007-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070330,0.146556175,2007-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070331,0.147318519,2007-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070401,0.150250595,2007-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070402,0.151100244,2007-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070403,0.149726914,2007-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070404,0.148685417,2007-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070405,0.147940699,2007-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070406,0.147868192,2007-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070407,0.148034183,2007-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070408,0.147880358,2007-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070409,0.147533518,2007-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070410,0.147206584,2007-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070411,0.147003543,2007-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070412,0.146963451,2007-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070413,0.146894402,2007-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070414,0.146830595,2007-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070415,0.152126028,2007-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070416,0.161013301,2007-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070417,0.173415469,2007-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070418,0.181537904,2007-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070419,0.199164156,2007-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070420,0.208281586,2007-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070421,0.201320252,2007-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070422,0.18946749,2007-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070423,0.177659724,2007-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070424,0.169090002,2007-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070425,0.1626912,2007-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070426,0.158030435,2007-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070427,0.154811506,2007-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070428,0.154061501,2007-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070429,0.15566725,2007-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070430,0.157765121,2007-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070501,0.158005488,2007-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070502,0.159078603,2007-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070503,0.160935523,2007-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070504,0.159746102,2007-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070505,0.156693616,2007-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070506,0.155632182,2007-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070507,0.155387985,2007-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070508,0.153864214,2007-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070509,0.152799441,2007-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070510,0.152280984,2007-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070511,0.151151731,2007-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070512,0.150129409,2007-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070513,0.14938357,2007-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070514,0.14893037,2007-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070515,0.148561779,2007-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070516,0.148138236,2007-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070517,0.147943028,2007-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070518,0.151741095,2007-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070519,0.154514746,2007-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070520,0.154452521,2007-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070521,0.155439789,2007-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070522,0.158569808,2007-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070523,0.166792776,2007-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070524,0.168117701,2007-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070525,0.163133211,2007-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070526,0.159482691,2007-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070527,0.163849614,2007-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070528,0.177796689,2007-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070529,0.180792361,2007-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070530,0.180616105,2007-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070531,0.22124739,2007-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070601,0.263169726,2007-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070602,0.291429409,2007-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070603,0.316614849,2007-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070604,0.304467715,2007-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070605,0.275426608,2007-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070606,0.256425157,2007-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070607,0.238674925,2007-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070608,0.251525927,2007-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070609,0.293392677,2007-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070610,0.295009281,2007-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070611,0.279578875,2007-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070612,0.273541337,2007-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070613,0.296124072,2007-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070614,0.345890437,2007-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070615,0.341438305,2007-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070616,0.332828408,2007-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070617,0.326664518,2007-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070618,0.316466339,2007-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070619,0.319029683,2007-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070620,0.336894048,2007-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070621,0.341954883,2007-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070622,0.406748536,2007-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070623,0.454659939,2007-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070624,0.452907698,2007-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070625,0.449021445,2007-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070626,0.442256832,2007-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070627,0.43469259,2007-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070628,0.431495143,2007-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070629,0.444424836,2007-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070630,0.446844465,2007-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070701,0.454472603,2007-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070702,0.448588778,2007-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070703,0.441755905,2007-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070704,0.43936425,2007-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070705,0.442091173,2007-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070706,0.430916544,2007-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070707,0.428643989,2007-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070708,0.435557046,2007-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070709,0.430338926,2007-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070710,0.423843179,2007-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070711,0.412889688,2007-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070712,0.409137798,2007-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070713,0.405110051,2007-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070714,0.398017891,2007-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070715,0.389602188,2007-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070716,0.384826573,2007-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070717,0.378915136,2007-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070718,0.368492148,2007-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070719,0.361268903,2007-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070720,0.351230418,2007-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070721,0.344314773,2007-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070722,0.34131411,2007-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070723,0.344027124,2007-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070724,0.358554761,2007-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070725,0.366092434,2007-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070726,0.377090127,2007-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070727,0.405069694,2007-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070728,0.415805948,2007-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070729,0.416997113,2007-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070730,0.406552406,2007-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070731,0.405421943,2007-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070801,0.41103058,2007-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070802,0.417172673,2007-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070803,0.433413651,2007-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070804,0.452481045,2007-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070805,0.452280043,2007-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070806,0.443469314,2007-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070807,0.451687756,2007-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070808,0.449377997,2007-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070809,0.441893459,2007-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070810,0.440656714,2007-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070811,0.431514067,2007-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070812,0.429167081,2007-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070813,0.421307187,2007-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070814,0.414226615,2007-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070815,0.407195193,2007-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070816,0.398010093,2007-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070817,0.392245264,2007-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070818,0.387700809,2007-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070819,0.390521435,2007-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070820,0.385976844,2007-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070821,0.378245977,2007-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070822,0.370396534,2007-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070823,0.362728968,2007-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070824,0.354213973,2007-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070825,0.387035988,2007-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070826,0.446990197,2007-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070827,0.442399999,2007-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070828,0.44400221,2007-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070829,0.445940571,2007-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070830,0.437345836,2007-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070831,0.43920625,2007-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070901,0.441574468,2007-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070902,0.440465479,2007-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070903,0.439587171,2007-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070904,0.43554718,2007-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070905,0.437235363,2007-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070906,0.431292008,2007-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070907,0.424178371,2007-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070908,0.409820224,2007-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070909,0.395802533,2007-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070910,0.380617809,2007-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070911,0.374708225,2007-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070912,0.394994641,2007-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070913,0.39613933,2007-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070914,0.383706351,2007-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070915,0.368924703,2007-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070916,0.354245854,2007-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070917,0.341969126,2007-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070918,0.424774204,2007-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070919,0.447853544,2007-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070920,0.447803736,2007-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070921,0.443714452,2007-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070922,0.4399453,2007-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070923,0.440402967,2007-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070924,0.439512049,2007-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070925,0.434116767,2007-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070926,0.419558632,2007-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070927,0.419513666,2007-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070928,0.429001754,2007-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070929,0.415244997,2007-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070930,0.398531859,2007-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071001,0.380106647,2007-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071002,0.363704459,2007-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071003,0.350226531,2007-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071004,0.335228253,2007-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071005,0.319212393,2007-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071006,0.306751347,2007-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071007,0.296219029,2007-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071008,0.2918743,2007-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071009,0.293263623,2007-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071010,0.286746472,2007-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071011,0.273567078,2007-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071012,0.26174848,2007-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071013,0.252144601,2007-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071014,0.240747766,2007-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071015,0.229784324,2007-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071016,0.221747325,2007-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071017,0.215346044,2007-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071018,0.208389769,2007-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071019,0.202068965,2007-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071020,0.196756353,2007-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071021,0.192167997,2007-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071022,0.187984391,2007-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071023,0.18347991,2007-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071024,0.179308606,2007-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071025,0.175578825,2007-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071026,0.172282638,2007-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071027,0.169514338,2007-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071028,0.167135912,2007-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071029,0.165370045,2007-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071030,0.164409825,2007-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071031,0.172768127,2007-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071101,0.246466179,2007-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071102,0.29958129,2007-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071103,0.276518685,2007-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071104,0.254485016,2007-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071105,0.239183145,2007-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071106,0.227874584,2007-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071107,0.220502057,2007-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071108,0.210233204,2007-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071109,0.200613222,2007-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071110,0.19307775,2007-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071111,0.186747671,2007-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071112,0.181533137,2007-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071113,0.177181693,2007-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071114,0.173366311,2007-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071115,0.169930024,2007-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071116,0.167001201,2007-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071117,0.164548891,2007-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071118,0.162553379,2007-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071119,0.160916153,2007-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071120,0.15950895,2007-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071121,0.158104661,2007-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071122,0.156907229,2007-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071123,0.15593587,2007-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071124,0.155134369,2007-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071125,0.154439051,2007-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
