system:index,evaporation_from_vegetation_transpiration_sum,date,.geo
20061203,-5.62E-05,2006-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061204,-7.23E-05,2006-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061205,-6.44E-05,2006-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061206,-7.14E-05,2006-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061207,-7.60E-05,2006-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061208,-6.46E-05,2006-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061209,-6.72E-05,2006-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061210,-2.40E-05,2006-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061211,-9.52E-06,2006-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061212,-2.05E-05,2006-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061213,-5.10E-05,2006-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061214,-7.06E-05,2006-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061215,-6.95E-05,2006-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061216,-9.63E-05,2006-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061217,-7.65E-05,2006-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061218,-6.11E-05,2006-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061219,-5.71E-05,2006-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061220,-6.14E-05,2006-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061221,-4.80E-05,2006-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061222,-5.11E-05,2006-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061223,-5.95E-05,2006-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061224,-5.17E-05,2006-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061225,-4.61E-05,2006-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061226,-5.11E-05,2006-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061227,-4.83E-05,2006-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061228,-5.44E-05,2006-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061229,-7.20E-05,2006-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061230,-6.10E-05,2006-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061231,-5.84E-05,2006-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070101,-6.14E-05,2007-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070102,-5.33E-05,2007-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070103,-5.31E-05,2007-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070104,-4.44E-05,2007-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070105,-4.15E-05,2007-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070106,-5.62E-05,2007-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070107,-6.76E-05,2007-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070108,-6.69E-05,2007-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070109,-4.60E-05,2007-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070110,-4.76E-05,2007-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070111,-3.91E-05,2007-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070112,-4.90E-05,2007-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070113,-7.05E-05,2007-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070114,-5.73E-05,2007-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070115,-2.96E-05,2007-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070116,-4.25E-05,2007-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070117,-4.76E-05,2007-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070118,-9.69E-05,2007-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070119,-6.30E-05,2007-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070120,-5.40E-05,2007-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070121,-7.61E-05,2007-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070122,-7.14E-05,2007-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070123,-7.30E-05,2007-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070124,-6.33E-05,2007-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070125,-4.38E-05,2007-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070126,-4.89E-05,2007-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070127,-3.71E-05,2007-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070128,-4.95E-05,2007-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070129,-5.92E-05,2007-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070130,-6.74E-05,2007-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070131,-7.30E-05,2007-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070201,-1.02E-04,2007-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070202,-9.73E-05,2007-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070203,-4.38E-05,2007-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070204,-3.56E-05,2007-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070205,-4.41E-05,2007-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070206,-6.72E-05,2007-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070207,-6.65E-05,2007-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070208,-8.33E-05,2007-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070209,-1.05E-04,2007-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070210,-5.22E-05,2007-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070211,-2.50E-05,2007-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070212,-2.31E-05,2007-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070213,-5.24E-05,2007-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070214,-5.77E-05,2007-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070215,-4.50E-05,2007-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070216,-4.43E-05,2007-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070217,-2.61E-05,2007-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070218,-4.30E-05,2007-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070219,-6.82E-05,2007-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070220,-9.26E-05,2007-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070221,-9.37E-05,2007-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070222,-1.08E-04,2007-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070223,-1.23E-04,2007-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070224,-5.91E-05,2007-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070225,-2.10E-05,2007-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070226,-2.26E-05,2007-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070227,-3.80E-05,2007-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070228,-7.80E-05,2007-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070301,-3.10E-05,2007-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070302,-4.53E-05,2007-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070303,-4.97E-05,2007-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070304,-7.75E-05,2007-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070305,-7.31E-05,2007-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070306,-7.19E-05,2007-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070307,-6.62E-05,2007-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070308,-6.19E-05,2007-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070309,-6.98E-05,2007-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070310,-6.60E-05,2007-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070311,-7.89E-05,2007-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070312,-1.01E-04,2007-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070313,-6.76E-05,2007-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070314,-5.45E-05,2007-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070315,-7.09E-05,2007-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070316,-8.67E-05,2007-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070317,-8.00E-05,2007-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070318,-9.11E-05,2007-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070319,-7.36E-05,2007-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070320,-8.77E-05,2007-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070321,-6.65E-05,2007-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070322,-4.54E-05,2007-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070323,-8.57E-05,2007-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070324,-5.54E-05,2007-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070325,-5.67E-05,2007-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070326,-6.94E-05,2007-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070327,-8.67E-05,2007-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070328,-8.16E-05,2007-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070329,-9.54E-05,2007-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070330,-1.28E-04,2007-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070331,-7.44E-05,2007-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070401,-4.92E-05,2007-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070402,-7.70E-05,2007-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070403,-9.48E-05,2007-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070404,-1.05E-04,2007-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070405,-1.11E-04,2007-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070406,-9.46E-05,2007-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070407,-8.71E-05,2007-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070408,-6.61E-05,2007-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070409,-5.13E-05,2007-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070410,-5.72E-05,2007-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070411,-4.81E-05,2007-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070412,-5.10E-05,2007-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070413,-6.19E-05,2007-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070414,-6.48E-05,2007-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070415,-7.83E-05,2007-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070416,-8.27E-05,2007-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070417,-5.64E-05,2007-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070418,-6.69E-05,2007-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070419,-4.97E-05,2007-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070420,-4.93E-05,2007-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070421,-5.65E-05,2007-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070422,-6.87E-05,2007-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070423,-5.65E-05,2007-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070424,-6.12E-05,2007-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070425,-6.02E-05,2007-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070426,-6.44E-05,2007-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070427,-6.44E-05,2007-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070428,-6.55E-05,2007-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070429,-5.81E-05,2007-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070430,-6.63E-05,2007-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070501,-6.80E-05,2007-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070502,-4.73E-05,2007-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070503,-5.97E-05,2007-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070504,-5.91E-05,2007-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070505,-5.94E-05,2007-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070506,-7.12E-05,2007-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070507,-6.43E-05,2007-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070508,-6.75E-05,2007-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070509,-8.10E-05,2007-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070510,-8.57E-05,2007-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070511,-7.18E-05,2007-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070512,-8.28E-05,2007-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070513,-7.40E-05,2007-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070514,-9.08E-05,2007-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070515,-9.37E-05,2007-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070516,-8.72E-05,2007-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070517,-7.50E-05,2007-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070518,-6.80E-05,2007-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070519,-6.10E-05,2007-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070520,-7.05E-05,2007-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070521,-6.51E-05,2007-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070522,-6.98E-05,2007-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070523,-5.81E-05,2007-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070524,-7.46E-05,2007-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070525,-6.06E-05,2007-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070526,-6.00E-05,2007-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070527,-6.68E-05,2007-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070528,-8.52E-05,2007-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070529,-8.13E-05,2007-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070530,-5.90E-05,2007-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070531,-6.15E-05,2007-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070601,-6.33E-05,2007-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070602,-6.64E-05,2007-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070603,-5.94E-05,2007-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070604,-5.28E-05,2007-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070605,-5.84E-05,2007-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070606,-5.57E-05,2007-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070607,-6.35E-05,2007-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070608,-5.71E-05,2007-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070609,-6.98E-05,2007-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070610,-6.44E-05,2007-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070611,-5.92E-05,2007-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070612,-5.40E-05,2007-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070613,-6.60E-05,2007-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070614,-7.11E-05,2007-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070615,-7.08E-05,2007-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070616,-8.69E-05,2007-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070617,-6.63E-05,2007-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070618,-6.52E-05,2007-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070619,-7.84E-05,2007-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070620,-6.57E-05,2007-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070621,-5.00E-05,2007-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070622,-3.91E-05,2007-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070623,-4.90E-05,2007-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070624,-4.55E-05,2007-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070625,-4.40E-05,2007-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070626,-4.77E-05,2007-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070627,-5.50E-05,2007-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070628,-5.99E-05,2007-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070629,-6.20E-05,2007-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070630,-4.50E-05,2007-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070701,-4.36E-05,2007-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070702,-4.55E-05,2007-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070703,-6.31E-05,2007-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070704,-6.96E-05,2007-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070705,-7.59E-05,2007-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070706,-7.54E-05,2007-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070707,-7.97E-05,2007-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070708,-8.38E-05,2007-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070709,-7.17E-05,2007-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070710,-5.61E-05,2007-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070711,-4.72E-05,2007-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070712,-5.97E-05,2007-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070713,-6.55E-05,2007-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070714,-7.38E-05,2007-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070715,-6.10E-05,2007-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070716,-4.85E-05,2007-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070717,-5.05E-05,2007-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070718,-3.62E-05,2007-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070719,-2.57E-05,2007-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070720,-3.01E-05,2007-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070721,-5.11E-05,2007-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070722,-5.29E-05,2007-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070723,-2.92E-05,2007-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070724,-2.61E-05,2007-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070725,-4.53E-05,2007-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070726,-4.85E-05,2007-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070727,-5.39E-05,2007-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070728,-5.46E-05,2007-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070729,-5.18E-05,2007-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070730,-4.36E-05,2007-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070731,-4.00E-05,2007-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070801,-4.93E-05,2007-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070802,-5.29E-05,2007-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070803,-5.47E-05,2007-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070804,-5.90E-05,2007-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070805,-5.36E-05,2007-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070806,-4.91E-05,2007-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070807,-5.76E-05,2007-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070808,-6.30E-05,2007-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070809,-5.90E-05,2007-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070810,-5.48E-05,2007-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070811,-5.71E-05,2007-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070812,-5.21E-05,2007-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070813,-5.44E-05,2007-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070814,-5.85E-05,2007-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070815,-4.29E-05,2007-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070816,-3.19E-05,2007-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070817,-4.34E-05,2007-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070818,-6.08E-05,2007-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070819,-6.61E-05,2007-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070820,-4.93E-05,2007-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070821,-5.18E-05,2007-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070822,-5.34E-05,2007-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070823,-4.47E-05,2007-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070824,-3.26E-05,2007-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070825,-3.02E-05,2007-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070826,-4.71E-05,2007-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070827,-4.60E-05,2007-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070828,-3.95E-05,2007-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070829,-4.51E-05,2007-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070830,-5.12E-05,2007-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070831,-6.55E-05,2007-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070901,-6.72E-05,2007-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070902,-5.07E-05,2007-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070903,-5.68E-05,2007-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070904,-4.38E-05,2007-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070905,-4.50E-05,2007-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070906,-5.67E-05,2007-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070907,-4.51E-05,2007-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070908,-2.22E-05,2007-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070909,-1.62E-05,2007-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070910,-1.99E-05,2007-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070911,-2.92E-05,2007-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070912,-3.46E-05,2007-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070913,-5.00E-05,2007-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070914,-6.95E-05,2007-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070915,-6.65E-05,2007-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070916,-5.55E-05,2007-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070917,-5.49E-05,2007-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070918,-5.67E-05,2007-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070919,-8.26E-05,2007-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070920,-7.29E-05,2007-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070921,-7.56E-05,2007-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070922,-6.39E-05,2007-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070923,-6.64E-05,2007-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070924,-5.28E-05,2007-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070925,-4.25E-05,2007-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070926,-3.79E-05,2007-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070927,-3.58E-05,2007-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070928,-6.12E-05,2007-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070929,-4.36E-05,2007-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070930,-4.38E-05,2007-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20071001,-5.21E-05,2007-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
