system:index,evaporation_from_vegetation_transpiration_sum,date,.geo
20060118,-6.86E-05,2006-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060119,-7.84E-05,2006-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060120,-8.88E-05,2006-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060121,-8.40E-05,2006-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060122,-1.52E-04,2006-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060123,-1.89E-04,2006-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060124,-2.06E-04,2006-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060125,-2.33E-04,2006-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060126,-2.34E-04,2006-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060127,-2.17E-04,2006-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060128,-1.41E-04,2006-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060129,-1.01E-04,2006-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060130,-9.70E-05,2006-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060131,-1.00E-04,2006-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060201,-8.52E-05,2006-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060202,-9.26E-05,2006-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060203,-1.38E-04,2006-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060204,-1.34E-04,2006-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060205,-1.15E-04,2006-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060206,-9.46E-05,2006-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060207,-8.80E-05,2006-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060208,-7.86E-05,2006-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060209,-9.33E-05,2006-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060210,-8.96E-05,2006-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060211,-1.19E-04,2006-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060212,-1.10E-04,2006-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060213,-8.33E-05,2006-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060214,-5.42E-05,2006-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060215,-8.01E-05,2006-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060216,-8.87E-05,2006-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060217,-1.05E-04,2006-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060218,-8.88E-05,2006-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060219,-6.74E-05,2006-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060220,-6.52E-05,2006-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060221,-5.83E-05,2006-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060222,-5.06E-05,2006-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060223,-7.09E-05,2006-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060224,-9.46E-05,2006-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060225,-1.02E-04,2006-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060226,-6.13E-05,2006-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060227,-6.78E-05,2006-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060228,-8.59E-05,2006-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060301,-8.63E-05,2006-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060302,-7.69E-05,2006-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060303,-1.19E-04,2006-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060304,-1.66E-04,2006-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060305,-2.28E-04,2006-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060306,-1.60E-04,2006-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060307,-1.41E-04,2006-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060308,-1.04E-04,2006-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060309,-1.21E-04,2006-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060310,-1.80E-04,2006-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060311,-1.47E-04,2006-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060312,-8.14E-05,2006-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060313,-9.42E-05,2006-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060314,-1.22E-04,2006-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060315,-1.02E-04,2006-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060316,-1.11E-04,2006-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060317,-9.66E-05,2006-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060318,-9.31E-05,2006-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060319,-9.29E-05,2006-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060320,-9.20E-05,2006-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060321,-1.39E-04,2006-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060322,-2.15E-04,2006-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060323,-1.43E-04,2006-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060324,-1.08E-04,2006-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060325,-1.39E-04,2006-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060326,-2.05E-04,2006-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060327,-1.82E-04,2006-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060328,-1.51E-04,2006-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060329,-1.31E-04,2006-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060330,-1.06E-04,2006-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060331,-9.33E-05,2006-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060401,-1.73E-04,2006-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060402,-1.99E-04,2006-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060403,-2.06E-04,2006-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060404,-1.38E-04,2006-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060405,-1.25E-04,2006-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060406,-1.29E-04,2006-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060407,-1.52E-04,2006-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060408,-1.65E-04,2006-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060409,-1.55E-04,2006-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060410,-1.52E-04,2006-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060411,-1.39E-04,2006-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060412,-1.63E-04,2006-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060413,-1.31E-04,2006-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060414,-1.25E-04,2006-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060415,-1.13E-04,2006-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060416,-1.36E-04,2006-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060417,-2.24E-04,2006-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060418,-1.67E-04,2006-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060419,-1.43E-04,2006-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060420,-1.53E-04,2006-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060421,-1.24E-04,2006-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060422,-1.45E-04,2006-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060423,-1.62E-04,2006-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060424,-1.69E-04,2006-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060425,-1.76E-04,2006-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060426,-1.75E-04,2006-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060427,-1.68E-04,2006-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060428,-1.79E-04,2006-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060429,-1.70E-04,2006-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060430,-1.48E-04,2006-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060501,-1.40E-04,2006-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060502,-1.23E-04,2006-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060503,-1.30E-04,2006-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060504,-1.38E-04,2006-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060505,-1.25E-04,2006-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060506,-1.45E-04,2006-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060507,-1.72E-04,2006-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060508,-1.68E-04,2006-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060509,-1.67E-04,2006-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060510,-1.95E-04,2006-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060511,-2.35E-04,2006-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060512,-2.44E-04,2006-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060513,-2.20E-04,2006-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060514,-2.12E-04,2006-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060515,-1.73E-04,2006-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060516,-1.82E-04,2006-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060517,-1.89E-04,2006-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060518,-1.71E-04,2006-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060519,-1.98E-04,2006-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060520,-2.26E-04,2006-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060521,-2.09E-04,2006-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060522,-1.59E-04,2006-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060523,-1.48E-04,2006-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060524,-1.73E-04,2006-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060525,-1.41E-04,2006-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060526,-1.38E-04,2006-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060527,-1.21E-04,2006-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060528,-1.09E-04,2006-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060529,-9.84E-05,2006-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060530,-1.34E-04,2006-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060531,-1.49E-04,2006-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060601,-1.13E-04,2006-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060602,-9.84E-05,2006-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060603,-9.88E-05,2006-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060604,-9.00E-05,2006-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060605,-1.09E-04,2006-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060606,-1.27E-04,2006-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060607,-1.28E-04,2006-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060608,-1.32E-04,2006-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060609,-1.29E-04,2006-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060610,-1.32E-04,2006-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060611,-1.32E-04,2006-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060612,-1.48E-04,2006-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060613,-1.46E-04,2006-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060614,-1.26E-04,2006-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060615,-1.21E-04,2006-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060616,-1.22E-04,2006-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060617,-1.15E-04,2006-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060618,-9.95E-05,2006-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060619,-1.00E-04,2006-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060620,-1.07E-04,2006-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060621,-1.07E-04,2006-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060622,-1.03E-04,2006-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060623,-1.08E-04,2006-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060624,-9.10E-05,2006-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060625,-1.21E-04,2006-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060626,-1.23E-04,2006-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060627,-1.00E-04,2006-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060628,-1.09E-04,2006-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060629,-1.08E-04,2006-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060630,-1.04E-04,2006-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060701,-8.97E-05,2006-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060702,-7.96E-05,2006-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060703,-1.47E-04,2006-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060704,-1.26E-04,2006-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060705,-1.16E-04,2006-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060706,-8.17E-05,2006-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060707,-7.21E-05,2006-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060708,-8.86E-05,2006-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060709,-1.02E-04,2006-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060710,-1.05E-04,2006-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060711,-9.96E-05,2006-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060712,-9.48E-05,2006-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060713,-9.46E-05,2006-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060714,-1.12E-04,2006-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060715,-1.09E-04,2006-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060716,-1.08E-04,2006-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060717,-1.11E-04,2006-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060718,-1.09E-04,2006-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060719,-1.03E-04,2006-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060720,-1.04E-04,2006-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060721,-1.08E-04,2006-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060722,-9.15E-05,2006-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060723,-9.82E-05,2006-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060724,-9.58E-05,2006-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060725,-8.37E-05,2006-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060726,-1.04E-04,2006-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060727,-1.30E-04,2006-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060728,-1.31E-04,2006-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060729,-1.13E-04,2006-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060730,-8.55E-05,2006-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060731,-9.96E-05,2006-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060801,-1.03E-04,2006-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060802,-9.03E-05,2006-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060803,-7.34E-05,2006-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060804,-6.89E-05,2006-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060805,-6.32E-05,2006-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060806,-6.37E-05,2006-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060807,-6.38E-05,2006-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060808,-6.36E-05,2006-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060809,-7.00E-05,2006-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060810,-6.06E-05,2006-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060811,-5.03E-05,2006-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060812,-6.35E-05,2006-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060813,-6.50E-05,2006-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060814,-8.37E-05,2006-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060815,-7.85E-05,2006-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060816,-7.61E-05,2006-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060817,-6.73E-05,2006-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060818,-7.56E-05,2006-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060819,-8.19E-05,2006-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060820,-7.72E-05,2006-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060821,-8.49E-05,2006-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060822,-9.19E-05,2006-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060823,-8.79E-05,2006-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060824,-9.49E-05,2006-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060825,-7.86E-05,2006-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060826,-1.04E-04,2006-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060827,-1.10E-04,2006-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060828,-1.03E-04,2006-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060829,-9.71E-05,2006-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060830,-9.49E-05,2006-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060831,-1.01E-04,2006-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060901,-8.99E-05,2006-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060902,-8.35E-05,2006-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060903,-9.40E-05,2006-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060904,-8.78E-05,2006-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060905,-7.26E-05,2006-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060906,-7.08E-05,2006-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060907,-7.80E-05,2006-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060908,-7.30E-05,2006-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060909,-6.69E-05,2006-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060910,-6.66E-05,2006-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060911,-7.64E-05,2006-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060912,-8.93E-05,2006-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060913,-8.88E-05,2006-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060914,-8.82E-05,2006-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060915,-8.83E-05,2006-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060916,-9.68E-05,2006-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060917,-1.04E-04,2006-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060918,-9.53E-05,2006-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060919,-9.46E-05,2006-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060920,-7.80E-05,2006-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060921,-7.66E-05,2006-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060922,-6.57E-05,2006-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060923,-8.44E-05,2006-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060924,-9.13E-05,2006-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060925,-1.01E-04,2006-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060926,-1.07E-04,2006-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060927,-1.15E-04,2006-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060928,-9.23E-05,2006-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060929,-8.18E-05,2006-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060930,-8.42E-05,2006-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061001,-8.59E-05,2006-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061002,-6.31E-05,2006-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061003,-6.79E-05,2006-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061004,-8.35E-05,2006-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061005,-8.32E-05,2006-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061006,-8.50E-05,2006-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061007,-9.50E-05,2006-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061008,-8.01E-05,2006-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061009,-7.62E-05,2006-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061010,-8.79E-05,2006-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061011,-9.00E-05,2006-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061012,-1.03E-04,2006-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061013,-1.31E-04,2006-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061014,-1.26E-04,2006-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061015,-1.54E-04,2006-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061016,-1.31E-04,2006-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061017,-1.21E-04,2006-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061018,-1.12E-04,2006-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061019,-1.10E-04,2006-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061020,-1.49E-04,2006-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061021,-1.22E-04,2006-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061022,-1.09E-04,2006-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061023,-1.22E-04,2006-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061024,-1.63E-04,2006-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061025,-1.65E-04,2006-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061026,-1.72E-04,2006-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061027,-1.87E-04,2006-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061028,-1.40E-04,2006-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061029,-1.05E-04,2006-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061030,-8.60E-05,2006-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061031,-9.10E-05,2006-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061101,-1.09E-04,2006-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061102,-1.00E-04,2006-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061103,-8.82E-05,2006-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061104,-9.49E-05,2006-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061105,-7.79E-05,2006-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061106,-8.32E-05,2006-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061107,-9.95E-05,2006-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061108,-1.21E-04,2006-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061109,-1.63E-04,2006-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061110,-1.81E-04,2006-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061111,-1.48E-04,2006-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061112,-1.42E-04,2006-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061113,-1.61E-04,2006-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061114,-1.42E-04,2006-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061115,-1.19E-04,2006-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061116,-1.24E-04,2006-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
