system:index,surface_net_solar_radiation_sum,date,.geo
20041116,1.674435428623517E7,2004-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041117,1.5385891615234993E7,2004-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041118,1.438553316593831E7,2004-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041119,1.8643121968838498E7,2004-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041120,1.874697087728868E7,2004-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041121,1.8492969017890595E7,2004-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041122,1.8316773775990188E7,2004-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041123,1.569254066948939E7,2004-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041124,1.7346360808863126E7,2004-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041125,1.782306284820664E7,2004-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041126,1.0851229341860797E7,2004-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041127,1.0859657136434136E7,2004-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041128,1.787535818459649E7,2004-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041129,1.8347137823013335E7,2004-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041130,1.822453344471718E7,2004-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041201,1.7821883514657017E7,2004-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041202,1.7726844997360483E7,2004-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041203,1.7596563229126643E7,2004-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041204,1.7688047704249963E7,2004-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041205,1.8152909342073638E7,2004-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041206,1.7869165978506897E7,2004-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041207,1.812397359417107E7,2004-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041208,1.556931063708573E7,2004-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041209,1.5008487793687087E7,2004-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041210,1.775426648800175E7,2004-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041211,1.749571456524432E7,2004-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041212,1.7614992733298797E7,2004-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041213,1.591263926705712E7,2004-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041214,1.5816266197286483E7,2004-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041215,1.7881451088615462E7,2004-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041216,1.785433404596248E7,2004-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041217,1.7817485859834217E7,2004-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041218,1.7874946999684222E7,2004-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041219,1.762967903872421E7,2004-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041220,1.7342562681132637E7,2004-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041221,1.7387371488952514E7,2004-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041222,1.7397913141325902E7,2004-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041223,1.7800996763232134E7,2004-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041224,1.724592470216169E7,2004-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041225,1.7321846480908293E7,2004-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041226,1.7999622394649774E7,2004-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041227,1.6718612264012823E7,2004-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041228,1.7106353620479155E7,2004-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041229,1.6633668392308554E7,2004-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041230,1.7246277613542765E7,2004-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041231,1.5137762502551438E7,2004-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050101,1.1714080282725092E7,2005-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050102,1.434237462852338E7,2005-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050103,1.5823732874755535E7,2005-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050104,1.7105957434078798E7,2005-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050105,1.8074761267761905E7,2005-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050106,1.8052539684909657E7,2005-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050107,1.792013982402866E7,2005-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050108,1.793860462463996E7,2005-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050109,1.771048569296958E7,2005-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050110,1.849711598229611E7,2005-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050111,1.8407009132983375E7,2005-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050112,1.8372107702435594E7,2005-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050113,1.8378426366537742E7,2005-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050114,1.8592960040463574E7,2005-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050115,1.843002304323221E7,2005-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050116,1.8479701380042456E7,2005-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050117,1.76241399948361E7,2005-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050118,1.6652570803999271E7,2005-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050119,1.5176310350721478E7,2005-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050120,1.790238026623193E7,2005-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050121,1.5590341517204084E7,2005-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050122,1.3516337499552509E7,2005-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050123,1.3845293141776022E7,2005-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050124,1.516858814405268E7,2005-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050125,1.80855427281907E7,2005-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050126,1.6275325962296342E7,2005-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050127,1.530472378994677E7,2005-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050128,1.5490954534522446E7,2005-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050129,1.6168686310348613E7,2005-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050130,1.5183695248735638E7,2005-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050131,7362071.157299191,2005-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050201,1.2332106812599992E7,2005-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050202,1.2369896188200781E7,2005-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050203,1.3141740931422679E7,2005-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050204,1.3392362568729982E7,2005-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050205,1.5721279244862689E7,2005-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050206,1.767638386110429E7,2005-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050207,2.0226610640969135E7,2005-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050208,2.0250547706908677E7,2005-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050209,2.0200121869516607E7,2005-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050210,2.0295251560445018E7,2005-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050211,2.0533785357003678E7,2005-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050212,2.087092698134183E7,2005-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050213,2.0932774538733833E7,2005-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050214,2.1010987475292552E7,2005-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050215,2.0490977084404062E7,2005-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050216,2.0517647979148902E7,2005-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050217,2.037197919422827E7,2005-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050218,2.0489961721552584E7,2005-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050219,2.0771301956085682E7,2005-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050220,2.1106342929276858E7,2005-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050221,2.079304444921993E7,2005-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050222,1.7609396086911026E7,2005-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050223,1.695174474991407E7,2005-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050224,1.614538869997751E7,2005-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050225,2.0205308018973935E7,2005-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050226,2.0276770868687935E7,2005-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050227,2.1216855342841245E7,2005-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050228,2.1733460293865927E7,2005-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050301,2.1560671684832882E7,2005-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050302,2.1702210000624586E7,2005-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050303,2.1578200697217815E7,2005-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050304,2.1462561521860927E7,2005-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050305,1.966190021082043E7,2005-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050306,1.7154339345207892E7,2005-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050307,1.795784535900817E7,2005-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050308,1.9648161886359084E7,2005-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050309,1.7837726737163357E7,2005-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050310,1.705356732427216E7,2005-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050311,1.89647844712824E7,2005-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050312,1.8586201121517178E7,2005-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050313,1.8999520124598205E7,2005-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050314,2.041317496998793E7,2005-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050315,2.1591993350118604E7,2005-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050316,2.0165538396793287E7,2005-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050317,2.194228332887955E7,2005-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050318,2.228620217615822E7,2005-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050319,2.248370857921808E7,2005-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050320,2.2506004037067033E7,2005-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050321,2.230877175526122E7,2005-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050322,2.1823968577937815E7,2005-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050323,1.870414006574588E7,2005-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050324,1.9925804330721714E7,2005-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050325,2.116912278019635E7,2005-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050326,2.1183225569457445E7,2005-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050327,1.6981769923423823E7,2005-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050328,1.9237532571172364E7,2005-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050329,1.7894025554837972E7,2005-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050330,1.9186320732663784E7,2005-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050331,1.790774473687165E7,2005-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050401,1.5694049942921152E7,2005-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050402,1.9364304534466606E7,2005-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050403,1.9289945437452797E7,2005-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050404,1.0706662842166977E7,2005-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050405,8818604.422060449,2005-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050406,1.5030244115870882E7,2005-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050407,1.4352959834339086E7,2005-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050408,1.7120209489283975E7,2005-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050409,1.4646192594807807E7,2005-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050410,1.696892763285514E7,2005-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050411,1.6522661896044549E7,2005-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050412,1.7335283697351918E7,2005-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050413,1.9134609635618575E7,2005-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050414,2.0041734272149526E7,2005-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050415,1.9505808997873373E7,2005-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050416,2.172219813529843E7,2005-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050417,2.2628634363634784E7,2005-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050418,2.205548717089291E7,2005-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050419,2.1911502526008934E7,2005-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050420,2.0708750196201384E7,2005-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050421,1.9529594436791617E7,2005-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050422,2.0569435060318537E7,2005-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050423,2.0830317014708497E7,2005-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050424,1.8546629142728545E7,2005-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050425,1.7302562510730002E7,2005-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050426,2.0006155708077542E7,2005-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050427,1.7802336558824293E7,2005-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050428,2.0191105585127205E7,2005-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050429,1.895404784456925E7,2005-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050430,2.08886821255637E7,2005-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050501,1.8713667477159224E7,2005-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050502,1.8427799534339257E7,2005-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050503,1.6585356163319735E7,2005-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050504,1.8647866298782106E7,2005-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050505,1.3557387990178077E7,2005-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050506,1.849804292585054E7,2005-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050507,1.7223572806490492E7,2005-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050508,1.703038636672964E7,2005-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050509,1.7751918825956404E7,2005-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050510,1.898024126906686E7,2005-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050511,1.7706278015540633E7,2005-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050512,1.979466079524152E7,2005-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050513,1.7139898386125777E7,2005-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050514,2.01836629503443E7,2005-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050515,2.1370412930553913E7,2005-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050516,2.0112361939585544E7,2005-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050517,1.9464746888303876E7,2005-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050518,1.9139592907173153E7,2005-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050519,1.9212109999741826E7,2005-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050520,1.973774447322171E7,2005-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050521,1.9677787724811476E7,2005-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050522,1.9641920817415025E7,2005-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050523,1.958789101509924E7,2005-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050524,1.932432301814877E7,2005-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050525,1.906008453064252E7,2005-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050526,1.9859782712932702E7,2005-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050527,1.7350780519501697E7,2005-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050528,1.8309456412559524E7,2005-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050529,1.8235071529998764E7,2005-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050530,1.6762951570500689E7,2005-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050531,1.7255137246055968E7,2005-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050601,1.6653114642556708E7,2005-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050602,1.5457621128391674E7,2005-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050603,1.8434885314303562E7,2005-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050604,1.9980574514669236E7,2005-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050605,1.7091178523374643E7,2005-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050606,1.7774440557875264E7,2005-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050607,1.7855023903570626E7,2005-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050608,1.4748807265022922E7,2005-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050609,1.4711123329390613E7,2005-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050610,1.240152922166687E7,2005-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050611,1.5922540352752153E7,2005-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050612,1.605516612794333E7,2005-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050613,1.9248868320739307E7,2005-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050614,1.7218723050869938E7,2005-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050615,2.0324453667041756E7,2005-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050616,1.8981830621824235E7,2005-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050617,1.723960120470614E7,2005-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050618,1.0359134384538226E7,2005-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050619,1.4504129480208738E7,2005-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050620,1.0373205933162004E7,2005-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050621,1.0815008910742557E7,2005-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050622,7020395.972240402,2005-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050623,1.1516969556463888E7,2005-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050624,1.2985202936747115E7,2005-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050625,1.0956384137123236E7,2005-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050626,1.2481171612150589E7,2005-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050627,1.3497634165702796E7,2005-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050628,1.2512839318047414E7,2005-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050629,1.1096339692034474E7,2005-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050630,1.1985098385236062E7,2005-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050701,1.2327528869497413E7,2005-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050702,1.3507690606984915E7,2005-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050703,1.4474235932663057E7,2005-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050704,1.3041622316252254E7,2005-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050705,1.4182363832113018E7,2005-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050706,1.41221612904518E7,2005-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050707,1.2178331687509056E7,2005-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050708,1.376731584668716E7,2005-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050709,1.286537852090431E7,2005-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050710,1.452414218226576E7,2005-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050711,1.5196343502137987E7,2005-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050712,1.3735377275989294E7,2005-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050713,1.2665589779203687E7,2005-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050714,1.1807426956495652E7,2005-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050715,1.4249033892820576E7,2005-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050716,1.1568455858672375E7,2005-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050717,1.3516119208600026E7,2005-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050718,1.4962937428060021E7,2005-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050719,1.3716324599259943E7,2005-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050720,1.2495735983751087E7,2005-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050721,1.2781143774249105E7,2005-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050722,1.1134449998642724E7,2005-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050723,1.0363028213458667E7,2005-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050724,8308320.094199829,2005-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050725,9648351.760543752,2005-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050726,8021040.665,2005-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050727,1.0349037660363542E7,2005-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050728,1.4133476674869653E7,2005-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050729,1.3047538882909665E7,2005-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050730,1.332345703501877E7,2005-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050731,1.2759054190786222E7,2005-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050801,1.450371821167222E7,2005-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050802,1.2829949284701686E7,2005-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050803,1.1674353377181364E7,2005-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050804,1.0012846908579273E7,2005-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050805,1.0503936580338337E7,2005-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050806,1.295303541697851E7,2005-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050807,1.2295141568979453E7,2005-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050808,1.1438634715336697E7,2005-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050809,9154693.136859799,2005-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050810,1.2005942555872476E7,2005-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050811,1.3578428075121209E7,2005-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050812,1.3063362571196804E7,2005-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050813,1.3688387520874644E7,2005-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050814,1.4732787639969504E7,2005-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050815,1.2092471682072978E7,2005-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050816,9028759.153073851,2005-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050817,9272339.204,2005-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050818,1.3152829637987677E7,2005-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050819,1.2138437624034598E7,2005-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050820,1.6162847832085097E7,2005-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050821,1.4961727846582485E7,2005-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050822,1.7148950748441666E7,2005-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050823,1.6045468850785155E7,2005-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050824,1.0647697992735622E7,2005-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050825,1.7290842149890013E7,2005-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050826,1.669491570798681E7,2005-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050827,1.5159109472406998E7,2005-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050828,1.8194544263492946E7,2005-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050829,1.710976408173661E7,2005-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
