system:index,precipitation,date,.geo
20060605,0,2006-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060606,0,2006-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060607,0,2006-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060608,0,2006-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060609,1.1422560369925572,2006-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060610,0.12829730442482595,2006-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060611,0,2006-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060612,0,2006-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060613,0,2006-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060614,0.24194099635745264,2006-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060615,1.7395410968334115,2006-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060616,4.994581591550461,2006-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060617,8.806923138281858,2006-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060618,8.773513589364098,2006-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060619,5.957704492986723,2006-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060620,6.257370034924366,2006-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060621,15.489480902879357,2006-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060622,24.4820482,2006-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060623,24.755666960761847,2006-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060624,28.39711912074397,2006-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060625,2.6431022378201625,2006-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060626,0.052972599,2006-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060627,4.721276388226941,2006-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060628,18.676649483665116,2006-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060629,11.10329881953554,2006-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060630,0.5367941659244441,2006-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060701,13.817625311887708,2006-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060702,13.985320163820848,2006-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060703,31.468389156295775,2006-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060704,51.44923220821674,2006-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060705,30.479130834439786,2006-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060706,0,2006-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060707,0,2006-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060708,0,2006-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060709,0,2006-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060710,0,2006-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060711,0.12260524291845276,2006-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060712,0,2006-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060713,0,2006-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060714,0,2006-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060715,3.0691572243268066,2006-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060716,0,2006-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060717,0,2006-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060718,8.946216850283013,2006-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060719,0,2006-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060720,7.630885138529642,2006-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060721,14.16914080631513,2006-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060722,39.80054104767282,2006-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060723,12.818509469269692,2006-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060724,0,2006-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060725,0,2006-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060726,0.081952865,2006-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060727,18.49777684427758,2006-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060728,44.60000176677873,2006-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060729,19.370298411572115,2006-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060730,0,2006-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060731,7.652501000930523,2006-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060801,2.2598436131430435,2006-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060802,1.588976602245702,2006-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060803,8.366167774227984,2006-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060804,26.361774665684944,2006-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060805,38.83763173223057,2006-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060806,106.44204303889072,2006-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060807,71.59733337581342,2006-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060808,28.333673286603354,2006-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060809,6.1247561528720125,2006-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060810,1.2195220937628548,2006-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060811,0,2006-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060812,0.012489513510126442,2006-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060813,1.008281051,2006-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060814,7.926894736152202,2006-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060815,0,2006-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060816,11.383827959737795,2006-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060817,26.208156393220037,2006-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060818,9.791339197983262,2006-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060819,0,2006-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060820,0.035288407,2006-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060821,0,2006-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060822,0.7713296937029368,2006-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060823,0,2006-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060824,0,2006-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060825,0,2006-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060826,0,2006-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060827,0,2006-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060828,0,2006-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060829,6.9319632120127075,2006-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060830,2.4032460935049467,2006-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060831,0,2006-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060901,4.227537414163772,2006-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060902,0,2006-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060903,0,2006-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060904,0.7365952004830004,2006-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060905,9.210601590413317,2006-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060906,3.622318099371755,2006-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060907,0,2006-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060908,19.05744063111639,2006-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060909,13.23622806289489,2006-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060910,10.652932842930838,2006-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060911,13.084156173530289,2006-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060912,19.806588257001952,2006-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060913,18.85326583855384,2006-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060914,17.100262780373622,2006-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060915,14.421758651662163,2006-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060916,12.101605837948503,2006-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060917,12.395350949592649,2006-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060918,3.140320569,2006-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060919,13.04141245850463,2006-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060920,6.854495014,2006-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060921,8.269511449616004,2006-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060922,4.741943866,2006-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060923,0,2006-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060924,1.319287851229049,2006-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060925,1.4027797136467415,2006-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060926,8.614782064766132,2006-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060927,0.010064386893020331,2006-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060928,0.9112778570872203,2006-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060929,0.5552467281425216,2006-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060930,11.980832552775794,2006-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061001,2.838511867000052,2006-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061002,0.042511208,2006-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061003,0,2006-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061004,28.97514256405005,2006-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061005,36.65210213597899,2006-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061006,16.837278070805308,2006-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061007,2.7944246065352356,2006-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061008,0.38501322627074325,2006-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061009,0.3126440363934551,2006-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061010,0.17937517778357023,2006-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061011,0.22232752669368167,2006-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061012,0,2006-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061013,0,2006-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061014,0.089276867,2006-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061015,0,2006-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061016,0,2006-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061017,0,2006-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061018,0,2006-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061019,0,2006-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061020,0,2006-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061021,0.10013638631631919,2006-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061022,0,2006-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061023,0.726223974,2006-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061024,0,2006-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061025,0,2006-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061026,0,2006-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061027,0,2006-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061028,0,2006-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061029,0,2006-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061030,0,2006-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061031,0.005003848,2006-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061101,0.8604324579942987,2006-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061102,5.412827670138945,2006-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061103,0.2655614031755478,2006-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061104,3.551896065005207,2006-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061105,14.509397554529553,2006-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061106,2.6493603007547972,2006-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061107,6.336440466186661,2006-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061108,0,2006-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061109,0,2006-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061110,0,2006-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061111,0,2006-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061112,0,2006-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061113,0,2006-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061114,0,2006-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061115,0,2006-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061116,0,2006-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061117,0,2006-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061118,0,2006-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061119,0.00580374,2006-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061120,0,2006-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061121,0.29103075278892765,2006-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061122,5.060872123729836,2006-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061123,1.1979540163132667,2006-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061124,1.8699863051088907,2006-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061125,0.071479538,2006-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061126,0,2006-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061127,0,2006-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061128,0,2006-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061129,0.10206076283149193,2006-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061130,0,2006-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061201,0,2006-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061202,0,2006-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061203,0,2006-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061204,0.010021292853516788,2006-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061205,0.010021292853516788,2006-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061206,0,2006-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061207,0,2006-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061208,0,2006-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061209,0,2006-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061210,0,2006-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061211,0,2006-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061212,0,2006-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061213,0,2006-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061214,0,2006-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061215,0,2006-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061216,0,2006-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061217,0,2006-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061218,0,2006-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061219,0.015063127,2006-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061220,0.015063127,2006-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061221,0,2006-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061222,0,2006-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061223,0.016475167376575683,2006-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061224,0.5510078226350922,2006-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061225,0.5510078226350922,2006-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061226,0,2006-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061227,0,2006-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061228,0,2006-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061229,0,2006-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061230,0.013207132,2006-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20061231,0.013207132,2006-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070101,0,2007-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070102,0,2007-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070103,0,2007-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070104,0,2007-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070105,0,2007-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070106,0,2007-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070107,0,2007-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070108,0,2007-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070109,0,2007-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070110,0,2007-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070111,0,2007-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070112,0,2007-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070113,0,2007-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070114,0,2007-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070115,0,2007-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070116,0,2007-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070117,0,2007-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070118,0,2007-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070119,0,2007-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070120,0,2007-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070121,0,2007-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070122,0,2007-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070123,0,2007-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070124,0,2007-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070125,0,2007-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070126,0,2007-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070127,0,2007-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070128,0,2007-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070129,0,2007-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070130,0,2007-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070131,0,2007-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070201,0,2007-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070202,0,2007-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070203,0,2007-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070204,0,2007-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070205,0,2007-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070206,0,2007-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070207,0,2007-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070208,0,2007-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070209,0,2007-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070210,0.001862055,2007-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070211,0,2007-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070212,0.032932032,2007-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070213,0,2007-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070214,0,2007-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070215,0,2007-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070216,0,2007-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070217,0,2007-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070218,0,2007-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070219,0.006341674,2007-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070220,8.905042223439489E-4,2007-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070221,0,2007-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070222,0,2007-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070223,0,2007-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070224,0,2007-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070225,0,2007-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070226,0,2007-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070227,0,2007-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070228,0,2007-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070301,0,2007-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070302,0,2007-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070303,0,2007-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070304,0,2007-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070305,0,2007-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070306,0,2007-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070307,0,2007-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070308,0,2007-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070309,0,2007-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070310,0,2007-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070311,0,2007-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070312,0,2007-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070313,0,2007-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070314,0,2007-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070315,0,2007-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070316,0,2007-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070317,0,2007-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070318,0,2007-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070319,0,2007-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070320,0,2007-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070321,0,2007-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070322,0,2007-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070323,0,2007-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070324,0,2007-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070325,0,2007-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070326,0,2007-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070327,0,2007-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070328,0,2007-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070329,0,2007-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070330,0,2007-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070331,0.19328745900632427,2007-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070401,0,2007-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070402,0,2007-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070403,0,2007-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070404,0,2007-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070405,0,2007-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070406,0,2007-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070407,0.1593977091012412,2007-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070408,0,2007-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070409,0,2007-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070410,0.1163409496003721,2007-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070411,0,2007-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070412,0,2007-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070413,0.030403075080951407,2007-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070414,0.4090919646533779,2007-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070415,1.782208894702487,2007-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070416,0.3719444114762395,2007-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070417,0.3025143332461964,2007-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070418,0.11484013926953708,2007-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070419,2.0621278518620727,2007-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070420,0.4350311329062294,2007-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070421,0.8851617386671652,2007-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070422,0,2007-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070423,0,2007-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070424,0,2007-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070425,0.00233947,2007-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070426,0,2007-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070427,0,2007-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070428,0,2007-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
